Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,Nouns_Spacy,Pronoun_Spacy,,
2688210,00:44:48.210,m,this says NYU infant action lab.,3,nyu,infant,lab,,1,this,,,,,,,3,1,,
2692256,00:44:52.256,m,at New York University.,1,nyu,,,,0,,,,,,,,0,0,,
2695214,00:44:55.214,m,yeah.,0,,,,,0,,,,,,,,0,0,,
2697118,00:44:57.118,m,cool.,0,,,,,0,,,,,,,,0,0,,
2698648,00:44:58.648,m,where should we put this?,0,,,,,2,we,this,,,,,,0,2,,
2701028,00:45:01.28,m,where should we put it?,0,,,,,2,we,it,,,,,,0,2,,
2703748,00:45:03.748,m,hey Derin.,1,derin,,,,0,,,,,,,,0,0,,
2704802,00:45:04.802,m,how about do you want to.,0,,,,,1,you,,,,,,,0,1,,
2705958,00:45:05.958,m,do you want to clean up an old play with your kitchen?,1,kitchen,,,,2,you,your,,,,,,2,2,,
2709324,00:45:09.324,m,play with your kitchen?,1,kitchen,,,,1,your,,,,,,,1,1,,
2710140,00:45:10.140,m,huh?,0,,,,,0,,,,,,,,0,0,,
2711398,00:45:11.398,m,we can xxx we have to clean up first okay?,0,,,,,2,we,we,,,,,,0,2,,
2713778,00:45:13.778,m,so if you help me real quick.,0,,,,,2,you,me,,,,,,0,2,,
2715376,00:45:15.376,m,we can clean up okay let's put some new Legos away?,1,legos,,,,1,we,,,,,,,1,2,,
2718470,00:45:18.470,m,can you help me?,0,,,,,2,you,me,,,,,,0,2,,
2719116,00:45:19.116,m,in this box right here.,1,box,,,,1,this,,,,,,,1,0,,
2721020,00:45:21.20,m,in this box.,1,box,,,,1,this,,,,,,,1,0,,
2723570,00:45:23.570,m,thank you oh excellent job.,0,,,,,1,you,,,,,,,1,1,,
2726018,00:45:26.18,m,very good okay.,0,,,,,0,,,,,,,,0,0,,
2727616,00:45:27.616,m,quick quick quick quick quick.,0,,,,,0,,,,,,,,0,0,,
2729418,00:45:29.418,m,good job.,0,,,,,0,,,,,,,,1,0,,
2731254,00:45:31.254,m,quick quick quick quick.,0,,,,,0,,,,,,,,0,0,,
2735198,00:45:35.198,m,huh?,0,,,,,0,,,,,,,,0,0,,
2736456,00:45:36.456,m,no?,0,,,,,0,,,,,,,,0,0,,
2738564,00:45:38.564,m,you know what?,0,,,,,1,you,,,,,,,0,2,,
2740468,00:45:40.468,m,no.,0,,,,,0,,,,,,,,0,0,,
2742100,00:45:42.100,m,we can leave a few Legos out xxx Legos xxx okay?,2,legos,legos,,,1,we,,,,,,,0,1,,
2746282,00:45:46.282,m,thank you so much.,0,,,,,1,you,,,,,,,0,1,,
2749886,00:45:49.886,m,so much.,0,,,,,0,,,,,,,,0,0,,
2750906,00:45:50.906,m,excellent good job.,0,,,,,0,,,,,,,,1,0,,
2753592,00:45:53.592,m,excellent job.,0,,,,,0,,,,,,,,1,0,,
2758182,00:45:58.182,m,clean up.,0,,,,,0,,,,,,,,0,0,,
2759338,00:45:59.338,m,clean up.,0,,,,,0,,,,,,,,0,0,,
2760732,00:46:00.732,m,no not that song?,1,song,,,,1,that,,,,,,,1,0,,
2762024,00:46:02.24,m,alright.,0,,,,,0,,,,,,,,0,0,,
2766376,00:46:06.376,m,huh?,0,,,,,0,,,,,,,,0,0,,
2767634,00:46:07.634,m,Santa?,1,santa,,,,0,,,,,,,,0,0,,
2768552,00:46:08.552,m,hmm.,0,,,,,0,,,,,,,,0,0,,
2771340,00:46:11.340,m,uh here he is I think that's Santa.,1,santa,,,,3,he,i,that,,,,,0,3,,
2773754,00:46:13.754,m,Santa can stay.,1,santa,,,,0,,,,,,,,0,0,,
2775522,00:46:15.522,m,hey.,0,,,,,0,,,,,,,,0,0,,
2775862,00:46:15.862,m,Santa xxx okay?,1,santa,,,,0,,,,,,,,0,0,,
2778174,00:46:18.174,m,good job okay.,0,,,,,0,,,,,,,,1,0,,
2782764,00:46:22.764,m,you want to do it oh.,0,,,,,2,you,it,,,,,,0,2,,
2784498,00:46:24.498,m,uh there's one more over there.,0,,,,,0,,,,,,,,0,1,,
2787490,00:46:27.490,m,one more over there.,0,,,,,0,,,,,,,,0,0,,
2790040,00:46:30.40,m,good job okay.,0,,,,,0,,,,,,,,1,0,,
2791264,00:46:31.264,m,see this here?,0,,,,,1,this,,,,,,,0,1,,
2792386,00:46:32.386,m,let's put some of these guys in here.,1,guys,,,,1,these,,,,,,,1,2,,
2798438,00:46:38.438,m,the men?,1,men,,,,0,,,,,,,,1,0,,
2799016,00:46:39.16,m,oh yeah xxx.,0,,,,,0,,,,,,,,0,0,,
2800410,00:46:40.410,m,ah very good idea.,1,idea,,,,0,,,,,,,,1,0,,
2804082,00:46:44.82,m,okay.,0,,,,,0,,,,,,,,0,0,,
2804660,00:46:44.660,m,now.,0,,,,,0,,,,,,,,0,0,,
2805408,00:46:45.408,m,let's put.,0,,,,,0,,,,,,,,0,1,,
2806598,00:46:46.598,m,pictures?,1,pictures,,,,0,,,,,,,,1,0,,
2806938,00:46:46.938,m,oh we just have to clean up this plain we're almost done.,1,plain,,,,3,we,this,we,,,,,0,3,,
2808774,00:46:48.774,m,okay.,0,,,,,0,,,,,,,,0,0,,
2809624,00:46:49.624,m,can you help me?,0,,,,,2,you,me,,,,,,0,2,,
2810440,00:46:50.440,m,let's put.,0,,,,,0,,,,,,,,0,1,,
2811426,00:46:51.426,m,the crayons in here.,1,crayons,,,,0,,,,,,,,1,0,,
2813058,00:46:53.58,m,let's gather all of these together.,0,,,,,1,these,,,,,,,0,3,,
2815710,00:46:55.710,m,okay?,0,,,,,0,,,,,,,,0,0,,
2816594,00:46:56.594,m,pictures give me a minute we're almost done.,2,pictures,minute,,,2,me,we,,,,,,2,2,,
2818736,00:46:58.736,m,um.,0,,,,,0,,,,,,,,0,0,,
2819654,00:46:59.654,m,do you see that white Legos over there that white piece?,2,legos,piece,,,3,you,that,that,,,,,1,1,,
2822646,00:47:02.646,m,can you grab that for me?,0,,,,,3,you,that,me,,,,,0,3,,
2823666,00:47:03.666,m,do you see it?,0,,,,,2,you,it,,,,,,0,2,,
2825060,00:47:05.60,m,and the crayon right next to it can you grab that for me?,1,crayon,,,,4,it,you,that,me,,,,1,4,,
2827032,00:47:07.32,m,the blue crayon and the white Lego see if you can get both of those.,2,crayon,lego,,,2,you,those,,,,,,1,3,,
2831044,00:47:11.44,m,the white Lego you see that?,1,lego,,,,1,that,,,,,,,0,2,,
2833594,00:47:13.594,m,the white piece right there.,1,piece,,,,0,,,,,,,,1,0,,
2834750,00:47:14.750,m,right in front of you.,0,,,,,1,you,,,,,,,1,1,,
2836178,00:47:16.178,m,that white piece right there.,1,piece,,,,0,,,,,,,,1,0,,
2838116,00:47:18.116,m,yeah perfect.,0,,,,,0,,,,,,,,0,0,,
2840360,00:47:20.360,m,it goes back in here okay?,0,,,,,1,it,,,,,,,0,1,,
2843182,00:47:23.182,m,just keep it all together.,0,,,,,1,it,,,,,,,0,2,,
2845018,00:47:25.18,m,good job.,0,,,,,0,,,,,,,,1,0,,
2846650,00:47:26.650,m,okay.,0,,,,,0,,,,,,,,0,0,,
2850254,00:47:30.254,m,yeah we can look at pictures now.,1,pictures,,,,1,we,,,,,,,1,1,,
2852090,00:47:32.90,m,pictures?,1,pictures,,,,0,,,,,,,,1,0,,
2852974,00:47:32.974,m,okay.,0,,,,,0,,,,,,,,0,0,,
2855728,00:47:35.728,m,alright let's put this here.,0,,,,,1,this,,,,,,,0,2,,
2857292,00:47:37.292,m,xxx.,0,,,,,0,,,,,,,,0,0,,
2859944,00:47:39.944,m,and.,0,,,,,0,,,,,,,,0,0,,
2861644,00:47:41.644,m,okay let's look at some pictures.,1,pictures,,,,0,,,,,,,,1,1,,
2863446,00:47:43.446,m,let's put this okay so I keep losing this one.,1,one,,,,3,this,i,this,,,,,1,3,,
2866506,00:47:46.506,m,hey Santa we're going to look at some pictures now.,2,santa,pictures,,,1,we,,,,,,,1,1,,
2869770,00:47:49.770,m,okay.,0,,,,,0,,,,,,,,0,0,,
2872286,00:47:52.286,m,what pictures do you want to see?,1,pictures,,,,1,you,,,,,,,1,2,,
2874054,00:47:54.54,m,should we look at them on the couch?,1,couch,,,,2,we,them,,,,,,1,2,,
2876400,00:47:56.400,m,or you want to you want to eat a snack?,1,snack,,,,2,you,you,,,,,,1,2,,
2878440,00:47:58.440,m,which one?,1,one,,,,0,,,,,,,,0,0,,
2879562,00:47:59.562,m,blue snack?,1,snack,,,,0,,,,,,,,1,0,,
2881670,00:48:01.670,m,pictures?,1,pictures,,,,0,,,,,,,,1,0,,
2883268,00:48:03.268,m,cookies?,1,cookies,,,,0,,,,,,,,1,0,,
2885206,00:48:05.206,m,well I don't know if we have any cookies for a snack but we have another snack would you like some um some grapes?,4,cookies,snack,snack,grapes,4,i,we,we,you,,,,4,4,,
2890238,00:48:10.238,m,no?,0,,,,,0,,,,,,,,0,0,,
2891904,00:48:11.904,m,okay.,0,,,,,0,,,,,,,,0,0,,
2894182,00:48:14.182,m,hi.,0,,,,,0,,,,,,,,0,0,,
3792292,01:03:12.292,m,need a tissue?,1,tissue,,,,0,,,,,,,,1,0,,
3793788,01:03:13.788,m,Danny's here.,1,danny,,,,0,,,,,,,,0,0,,
3794706,01:03:14.706,m,alright should we play something should we play with your kitchen should bake something?,1,kitchen,,,,3,we,we,your,,,,,1,5,,
3798548,01:03:18.548,m,want to bake something?,0,,,,,0,,,,,,,,0,1,,
3800656,01:03:20.656,m,huh?,0,,,,,0,,,,,,,,0,0,,
3802696,01:03:22.696,m,want to see your boogies?,1,boogies,,,,1,your,,,,,,,1,1,,
3804022,01:03:24.22,m,here.,0,,,,,0,,,,,,,,0,0,,
3805246,01:03:25.246,m,that's your boogies.,1,boogies,,,,2,that,your,,,,,,1,2,,
3807592,01:03:27.592,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
3810006,01:03:30.6,m,again?,0,,,,,0,,,,,,,,0,0,,
3811128,01:03:31.128,m,honk honk.,0,,,,,0,,,,,,,,0,0,,
3812284,01:03:32.284,m,doot.,0,,,,,0,,,,,,,,1,0,,
3813678,01:03:33.678,m,doot.,0,,,,,0,,,,,,,,1,0,,
3815514,01:03:35.514,m,hmm?,0,,,,,0,,,,,,,,0,0,,
3817180,01:03:37.180,m,why don't you want to go play with your kitchen over there?,1,kitchen,,,,2,you,your,,,,,,1,2,,
3819152,01:03:39.152,m,let's go play with your kitchen now.,1,kitchen,,,,1,your,,,,,,,1,2,,
3820682,01:03:40.682,m,bye bye.,0,,,,,0,,,,,,,,0,0,,
3821600,01:03:41.600,m,see you.,0,,,,,1,you,,,,,,,0,1,,
3822892,01:03:42.892,m,hmm?,0,,,,,0,,,,,,,,0,0,,
3826530,01:03:46.530,m,let's go.,0,,,,,0,,,,,,,,0,1,,
3827652,01:03:47.652,m,play with your could we could we.,0,,,,,3,your,we,we,,,,,0,3,,
3829352,01:03:49.352,m,bake something in your kitchen?,1,kitchen,,,,1,your,,,,,,,1,2,,
3831256,01:03:51.256,m,okay come on.,0,,,,,0,,,,,,,,0,0,,
3831834,01:03:51.834,m,we'll clean up.,0,,,,,1,we,,,,,,,0,1,,
3833194,01:03:53.194,m,wait can I see how it works again for the pot can you show me?,1,pot,,,,4,i,it,you,me,,,,1,4,,
3837070,01:03:57.70,m,how does the pot work?,1,pot,,,,0,,,,,,,,2,0,,
3839178,01:03:59.178,m,how does the pot work show me.,1,pot,,,,1,me,,,,,,,2,1,,
3841014,01:04:01.14,m,this one.,1,one,,,,1,this,,,,,,,1,0,,
3842578,01:04:02.578,m,I'm going to give you a little snack before dinner time okay?,2,snack,dinnertime,,,2,i,you,,,,,,3,2,,
3844992,01:04:04.992,m,hey.,0,,,,,0,,,,,,,,0,0,,
3845706,01:04:05.706,m,this one?,1,one,,,,1,this,,,,,,,1,0,,
3847270,01:04:07.270,m,show me.,0,,,,,1,me,,,,,,,0,1,,
3848528,01:04:08.528,m,how does it work?,0,,,,,1,it,,,,,,,0,1,,
3853186,01:04:13.186,m,does it work?,0,,,,,1,it,,,,,,,0,1,,
3856348,01:04:16.348,m,is it working?,0,,,,,1,it,,,,,,,0,1,,
3857402,01:04:17.402,m,here let's try.,0,,,,,0,,,,,,,,0,1,,
3861516,01:04:21.516,m,[gasp].,0,,,,,0,,,,,,,,1,0,,
3861890,01:04:21.890,m,oh cool.,0,,,,,0,,,,,,,,0,0,,
3863794,01:04:23.794,m,cool.,0,,,,,0,,,,,,,,0,0,,
3865562,01:04:25.562,m,oh.,0,,,,,0,,,,,,,,0,0,,
3866004,01:04:26.4,m,should we make a burger?,1,burger,,,,1,we,,,,,,,1,1,,
3867534,01:04:27.534,m,let's make a burger.,1,burger,,,,0,,,,,,,,1,1,,
3869744,01:04:29.744,m,yeah.,0,,,,,0,,,,,,,,0,0,,
3870050,01:04:30.50,m,we can make a burger to eat.,1,burger,,,,1,we,,,,,,,1,1,,
3872804,01:04:32.804,m,we'll make a burger to eat.,1,burger,,,,1,we,,,,,,,1,1,,
3878346,01:04:38.346,m,this dinner is ready too okay?,1,dinner,,,,1,this,,,,,,,1,0,,
3888682,01:04:48.682,m,does it taste good?,0,,,,,1,it,,,,,,,0,1,,
3894564,01:04:54.564,m,is it good?,0,,,,,1,it,,,,,,,0,1,,
3895584,01:04:55.584,m,you made a burger?,1,burger,,,,1,you,,,,,,,1,1,,
3896876,01:04:56.876,m,mmm.,0,,,,,0,,,,,,,,0,0,,
3897658,01:04:57.658,m,it taste good?,0,,,,,1,it,,,,,,,0,1,,
3899120,01:04:59.120,m,oh.,0,,,,,0,,,,,,,,0,0,,
3899528,01:04:59.528,m,big burger.,1,burger,,,,0,,,,,,,,1,0,,
3903098,01:05:03.98,m,hmm?,0,,,,,0,,,,,,,,0,0,,
3904560,01:05:04.560,m,no more pictures right now.,1,pictures,,,,0,,,,,,,,1,1,,
3906328,01:05:06.328,m,no more pictures you saw all the pictures.,1,pictures,,,,1,you,,,,,,,2,1,,
3908606,01:05:08.606,m,uhoh.,0,,,,,0,,,,,,,,1,0,,
3909966,01:05:09.966,m,uhoh.,0,,,,,0,,,,,,,,1,0,,
3911190,01:05:11.190,m,they are all of your should we get your food here.,1,food,,,,3,they,your,your,,,,,1,5,,
3914216,01:05:14.216,m,there's your food let's see.,1,food,,,,1,your,,,,,,,1,3,,
3915304,01:05:15.304,m,what do we have to eat here?,0,,,,,1,we,,,,,,,0,2,,
3918092,01:05:18.92,m,oh should we cut some things here.,1,things,,,,1,we,,,,,,,1,1,,
3920200,01:05:20.200,m,let's cut some things.,1,things,,,,0,,,,,,,,1,1,,
3921628,01:05:21.628,m,hmm let's cut the bread.,1,bread,,,,0,,,,,,,,1,1,,
3926048,01:05:26.48,m,can I cut the bread?,1,bread,,,,1,i,,,,,,,1,1,,
3927068,01:05:27.68,m,you want to cut it?,0,,,,,2,you,it,,,,,,0,2,,
3928224,01:05:28.224,m,okay you do.,0,,,,,1,you,,,,,,,0,1,,
3928904,01:05:28.904,m,do it yourself.,0,,,,,1,it,,,,,,,0,2,,
3934684,01:05:34.684,m,got it.,0,,,,,1,it,,,,,,,0,1,,
3935772,01:05:35.772,m,yeah.,0,,,,,0,,,,,,,,0,0,,
3937370,01:05:37.370,m,cut hard.,0,,,,,0,,,,,,,,0,0,,
3940600,01:05:40.600,m,good job.,0,,,,,0,,,,,,,,1,0,,
3941960,01:05:41.960,m,thank you can I have a piece?,1,piece,,,,2,you,i,,,,,,1,2,,
3943932,01:05:43.932,m,can I get some more for you?,0,,,,,2,i,you,,,,,,0,2,,
3945394,01:05:45.394,m,hmm oh.,0,,,,,0,,,,,,,,0,0,,
3946040,01:05:46.40,m,okay here's my plate and here's your plate.,2,plate,plate,,,2,my,your,,,,,,2,2,,
3948590,01:05:48.590,m,and here's your fork and here's my fork okay?,2,fork,fork,,,2,your,my,,,,,,2,2,,
3952534,01:05:52.534,m,hmm xxx.,0,,,,,0,,,,,,,,0,0,,
3954880,01:05:54.880,m,where's my fork?,1,fork,,,,1,my,,,,,,,1,1,,
3957226,01:05:57.226,m,do you know where the fork is?,1,fork,,,,1,you,,,,,,,1,1,,
3959232,01:05:59.232,m,well here's the spatula.,1,spatula,,,,0,,,,,,,,1,0,,
3960762,01:06:00.762,m,here's a knife.,1,knife,,,,0,,,,,,,,1,0,,
3962734,01:06:02.734,m,xxx.,0,,,,,0,,,,,,,,0,0,,
3965080,01:06:05.80,m,well the fork I don't know where the fork is xxx.,2,fork,fork,,,1,i,,,,,,,2,1,,
3967834,01:06:07.834,m,yes.,0,,,,,0,,,,,,,,0,0,,
3969330,01:06:09.330,m,thank you.,0,,,,,1,you,,,,,,,0,1,,
3971676,01:06:11.676,m,there you go.,0,,,,,1,you,,,,,,,0,1,,
3974566,01:06:14.566,m,got a knife?,1,knife,,,,0,,,,,,,,1,0,,
3976606,01:06:16.606,m,here's your spatula.,1,spatula,,,,1,your,,,,,,,1,1,,
3978748,01:06:18.748,m,those are um.,0,,,,,1,those,,,,,,,0,1,,
3980244,01:06:20.244,m,tongs.,1,tongs,,,,0,,,,,,,,1,0,,
3981774,01:06:21.774,m,oops.,0,,,,,0,,,,,,,,1,0,,
3985582,01:06:25.582,m,I found Derin's plate.,2,derin,plate,,,1,i,,,,,,,1,1,,
3987860,01:06:27.860,m,here you go.,0,,,,,1,you,,,,,,,0,1,,
3988846,01:06:28.846,m,it's for you.,0,,,,,2,it,you,,,,,,0,2,,
3991906,01:06:31.906,m,okay.,0,,,,,0,,,,,,,,0,0,,
3993198,01:06:33.198,m,can I have my plate?,1,plate,,,,2,i,my,,,,,,1,2,,
3995816,01:06:35.816,m,huh?,0,,,,,0,,,,,,,,0,0,,
3997618,01:06:37.618,m,hmm?,0,,,,,0,,,,,,,,0,0,,
3999284,01:06:39.284,m,can I put one in there?,1,one,,,,1,i,,,,,,,0,1,,
4000780,01:06:40.780,m,why don't you put the xxx?,0,,,,,1,you,,,,,,,0,2,,
4004452,01:06:44.452,m,yep.,0,,,,,0,,,,,,,,0,0,,
4005540,01:06:45.540,m,push there.,0,,,,,0,,,,,,,,0,0,,
4007172,01:06:47.172,m,xxx never mind this is my napkin.,1,napkin,,,,2,this,my,,,,,,1,2,,
4010368,01:06:50.368,m,uhoh.,0,,,,,0,,,,,,,,1,0,,
4011218,01:06:51.218,m,oopsies.,0,,,,,0,,,,,,,,1,0,,
4012952,01:06:52.952,m,squeeze.,0,,,,,0,,,,,,,,1,0,,
4013904,01:06:53.904,m,good.,0,,,,,0,,,,,,,,0,0,,
4015196,01:06:55.196,m,good here's your napkin.,1,napkin,,,,1,your,,,,,,,1,1,,
4016692,01:06:56.692,m,here's your fork.,1,fork,,,,1,your,,,,,,,1,1,,
4019650,01:06:59.650,m,okay?,0,,,,,0,,,,,,,,0,0,,
4021860,01:07:01.860,m,and.,0,,,,,0,,,,,,,,0,0,,
4022982,01:07:02.982,m,yeah that goes together mm it's a big bite.,1,bite,,,,2,that,it,,,,,,1,2,,
4026008,01:07:06.8,m,is it good?,0,,,,,1,it,,,,,,,0,1,,
4027538,01:07:07.538,m,it's a really big bite.,1,bite,,,,1,it,,,,,,,1,1,,
4029544,01:07:09.544,m,mmm.,0,,,,,0,,,,,,,,0,0,,
4030598,01:07:10.598,m,let's put some ketchup on it here.,1,ketchup,,,,1,it,,,,,,,1,2,,
4032502,01:07:12.502,m,see?,0,,,,,0,,,,,,,,0,0,,
4033828,01:07:13.828,m,squirt squirt squirt squirt squirt squirt squirt.,0,,,,,0,,,,,,,,7,0,,
4036174,01:07:16.174,m,hmm ketchup.,1,ketchup,,,,0,,,,,,,,1,0,,
4037296,01:07:17.296,m,yum mustard.,1,mustard,,,,0,,,,,,,,1,0,,
4039812,01:07:19.812,m,hey want some mustard on it?,0,,,,,1,it,,,,,,,1,1,,
4041784,01:07:21.784,m,[squirtingnoise].,0,,,,,0,,,,,,,,1,0,,
4043960,01:07:23.960,m,mmm.,0,,,,,0,,,,,,,,0,0,,
4044980,01:07:24.980,m,is it yummy?,0,,,,,1,it,,,,,,,0,1,,
4046986,01:07:26.986,m,what's it taste like?,0,,,,,1,it,,,,,,,0,2,,
4049400,01:07:29.400,m,a what?,0,,,,,0,,,,,,,,0,1,,
4050964,01:07:30.964,m,juice?,1,juice,,,,0,,,,,,,,1,0,,
4052052,01:07:32.52,m,it's apple juice.,1,applejuice,,,,1,it,,,,,,,2,1,,
4072758,01:07:52.758,m,eat eat banana?,1,banana,,,,0,,,,,,,,1,0,,
4075036,01:07:55.36,m,ooh yum.,0,,,,,0,,,,,,,,0,0,,
4076804,01:07:56.804,m,and this is.,0,,,,,1,this,,,,,,,0,1,,
4078538,01:07:58.538,m,did xxx make you some juice?,1,juice,,,,1,you,,,,,,,1,1,,
4083094,01:08:03.94,m,I'm going to xxx a little orange juice huh okay.,1,orangejuice,,,,1,i,,,,,,,2,1,,
4087242,01:08:07.242,m,would you like to have.,0,,,,,1,you,,,,,,,0,1,,
4088296,01:08:08.296,m,you want to open it?,0,,,,,2,you,it,,,,,,0,2,,
4089520,01:08:09.520,m,okay mmm.,0,,,,,0,,,,,,,,0,0,,
4091492,01:08:11.492,m,close two hands though.,1,hands,,,,0,,,,,,,,1,0,,
4093702,01:08:13.702,m,two hands.,1,hands,,,,0,,,,,,,,1,0,,
4099618,01:08:19.618,m,good job.,0,,,,,0,,,,,,,,1,0,,
4105092,01:08:25.92,m,very good.,0,,,,,0,,,,,,,,0,0,,
4107098,01:08:27.98,m,orange juice.,1,orangejuice,,,,0,,,,,,,,0,0,,
4110940,01:08:30.940,m,orange juice.,1,orangejuice,,,,0,,,,,,,,0,0,,
4112164,01:08:32.164,m,yeah.,0,,,,,0,,,,,,,,0,0,,
4112436,01:08:32.436,m,orange juice.,1,orangejuice,,,,0,,,,,,,,0,0,,
4115938,01:08:35.938,m,what about don't pour it in there okay?,0,,,,,2,it,,,,,,,0,2,,
4118386,01:08:38.386,m,would you like to have some remember that dip that we made the bean dip?,2,dip,beandip,,,3,you,that,we,,,,,3,4,,
4124132,01:08:44.132,m,do you want to see it?,0,,,,,2,you,it,,,,,,0,2,,
4126512,01:08:46.512,m,let's see.,0,,,,,0,,,,,,,,0,1,,
4128518,01:08:48.518,m,oh you know what we could do I have an idea.,1,idea,,,,3,you,we,i,,,,,1,4,,
4131170,01:08:51.170,m,I have an idea.,1,idea,,,,1,i,,,,,,,1,1,,
4133550,01:08:53.550,m,yep.,0,,,,,0,,,,,,,,0,0,,
4134162,01:08:54.162,m,ready?,0,,,,,0,,,,,,,,0,0,,
4134910,01:08:54.910,m,okay.,0,,,,,0,,,,,,,,0,0,,
4136406,01:08:56.406,m,looks like Norja made you some carrots.,2,norja,carrots,,,1,you,,,,,,,1,1,,
4139194,01:08:59.194,m,ooh yep yep yep.,0,,,,,0,,,,,,,,0,0,,
4141438,01:09:01.438,m,you do carrots and bean dip?,2,carrots,beandip,,,1,you,,,,,,,1,1,,
4144600,01:09:04.600,m,careful.,0,,,,,0,,,,,,,,0,0,,
4145858,01:09:05.858,m,careful here hang on.,0,,,,,0,,,,,,,,0,0,,
4147422,01:09:07.422,m,this is going to be really good.,0,,,,,1,this,,,,,,,0,1,,
4149734,01:09:09.734,m,this is going to be really good.,0,,,,,1,this,,,,,,,0,1,,
4151060,01:09:11.60,m,be careful please.,0,,,,,0,,,,,,,,0,0,,
4153168,01:09:13.168,m,here.,0,,,,,0,,,,,,,,0,0,,
4154086,01:09:14.86,m,look at this.,0,,,,,1,this,,,,,,,0,1,,
4154664,01:09:14.664,m,come here.,0,,,,,0,,,,,,,,0,0,,
4155344,01:09:15.344,m,uh it's going to be really good.,0,,,,,1,it,,,,,,,0,1,,
4159322,01:09:19.322,m,come here now.,0,,,,,0,,,,,,,,0,0,,
4163436,01:09:23.436,m,help yourself.,0,,,,,1,yourself,,,,,,,0,1,,
4167652,01:09:27.652,m,I'll get that.,0,,,,,2,i,that,,,,,,0,2,,
4170168,01:09:30.168,m,Derin come here try try this.,1,derin,,,,1,this,,,,,,,0,1,,
4172786,01:09:32.786,m,come try this.,0,,,,,1,this,,,,,,,0,1,,
4173602,01:09:33.602,m,this is really do you remember when we made this bean dip watch what I do.,1,beandip,,,,3,you,we,i,,,,,2,5,,
4175642,01:09:35.642,m,I'll take a carrot I'm going to dip it.,1,carrot,,,,3,i,i,it,,,,,1,3,,
4179518,01:09:39.518,m,bean dip oh.,1,beandip,,,,0,,,,,,,,1,0,,
4180436,01:09:40.436,m,that looks good.,0,,,,,1,that,,,,,,,0,1,,
4181218,01:09:41.218,m,mmm.,0,,,,,0,,,,,,,,0,0,,
4182204,01:09:42.204,m,try some.,0,,,,,0,,,,,,,,0,1,,
4186046,01:09:46.46,m,what is that?,0,,,,,1,that,,,,,,,0,2,,
4186930,01:09:46.930,m,a pineapple?,1,pineapple,,,,0,,,,,,,,1,0,,
4188426,01:09:48.426,m,okay.,0,,,,,0,,,,,,,,0,0,,
4191010,01:09:51.10,m,are you eating pineapples?,1,pineapples,,,,1,you,,,,,,,1,1,,
4193900,01:09:53.900,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
4195294,01:09:55.294,m,hey.,0,,,,,0,,,,,,,,0,0,,
4196518,01:09:56.518,m,come back over here with your food please.,1,food,,,,1,your,,,,,,,1,1,,
4198932,01:09:58.932,m,come back over here.,0,,,,,0,,,,,,,,0,0,,
4202366,01:10:02.366,m,come back over here with your food.,1,food,,,,1,your,,,,,,,1,1,,
4204814,01:10:04.814,m,this is really good.,0,,,,,1,this,,,,,,,0,1,,
4207364,01:10:07.364,m,this is really good.,0,,,,,1,this,,,,,,,0,1,,
4208758,01:10:08.758,m,excuse me come.,0,,,,,0,,,,,,,,0,1,,
4210594,01:10:10.594,m,move over here with your food.,1,food,,,,1,your,,,,,,,1,1,,
4212090,01:10:12.90,m,Derin.,1,derin,,,,0,,,,,,,,0,0,,
4213178,01:10:13.178,m,not over there.,0,,,,,0,,,,,,,,0,0,,
4214640,01:10:14.640,m,okay?,0,,,,,0,,,,,,,,0,0,,
4216986,01:10:16.986,m,come on please.,0,,,,,0,,,,,,,,0,0,,
4218584,01:10:18.584,m,excuse me.,0,,,,,1,me,,,,,,,0,1,,
4220386,01:10:20.386,m,Derin.,1,derin,,,,0,,,,,,,,0,0,,
4222426,01:10:22.426,m,are you getting farther away?,0,,,,,1,you,,,,,,,0,1,,
4224330,01:10:24.330,m,mmm.,0,,,,,0,,,,,,,,0,0,,
4226166,01:10:26.166,m,come sit with me.,0,,,,,1,me,,,,,,,0,1,,
4228614,01:10:28.614,m,can you can I help can I see can I have one?,1,one,,,,4,you,i,i,i,,,,0,4,,
4231912,01:10:31.912,m,can I see it?,0,,,,,2,i,it,,,,,,0,2,,
4234462,01:10:34.462,m,can you share with me?,0,,,,,2,you,me,,,,,,0,2,,
4235856,01:10:35.856,m,may I see it please?,0,,,,,2,i,it,,,,,,0,2,,
4242860,01:10:42.860,m,you're getting farther away or closer?,0,,,,,1,you,,,,,,,0,1,,
4257004,01:10:57.4,m,and can you come back over here please with food right?,1,food,,,,1,you,,,,,,,1,1,,
4260404,01:11:00.404,m,not over there Honey right?,1,honey,,,,0,,,,,,,,0,0,,
4261900,01:11:01.900,m,you can yeah you can you.,0,,,,,3,you,you,you,,,,,0,3,,
4263124,01:11:03.124,m,I don't want you to choke okay and I.,0,,,,,3,i,you,i,,,,,1,2,,
4264382,01:11:04.382,m,I don't want you to choke.,0,,,,,2,i,you,,,,,,0,2,,
