"Order","ID","Utterance","Feature"
20,3,"        but sometimes they're not, they don't always hurt you sometimes they give you rides on their tail when you swing on them.","F+P+I"
20,3,"        sometimes they let you swing on their tail.","NA"
20,3,"        that's all I know.","NA"
20,3,"                     ⌈cereal⌉.","L"
20,3,"        um cereal we eat it but, but um, um, uh cereal- cereal, you always have to put it in a bowl.","F+P+L"
20,3,"        and, and you don't always have to eat it with milk.","F"
20,3,"        not always.","NA"
20,3,"        and you gotta, and when you eat it with milk eat it with a spoon.","F"
20,3,"        when it's dry you can do it with your hands or a spoon.","F"
20,3,"        that's all I know.","I"
20,3,"        broccoli.","L"
20,3,"        um, HM.","NA"
20,3,"        let's see, HM.","NA"
20,3,"        I know about HM, broccoli you eat it but I don't like broccoli.","F+I+L"
20,3,"        and &=fidgets +...","NA"
20,3,"        broccoli.","L"
20,3,"        um you eat it and I don't like broccoli.","F+I+L"
20,3,"        but other people like it.","I"
20,3,"        some people.","NA"
20,3,"        daddy doesn't like broccoli either.","I+L"
20,3,"        but but daddy he's big enough to touch the ceiling.","NA"
20,3,"        really is.","NA"
20,3,"        but, there's something on the garage and it's a shelf and and it's a shelf.","NA"
20,3,"        there's lots of she- but this shelf has she- shelves lots of shelves all the way up to the ceiling and daddy can reach and you can put things, in top of the shelf and daddy can reach the things that are on top of that shelf.","NA"
20,3,"        and ⌊it's⌋ all the way up to the ceiling.","NA"
20,3,"        um, um, bu- yeah, but maybe xxx when I was telling it to you he could hear it.","NA"
20,3,"        ⌈maybe⌉ +...","NA"
20,3,"        um, HM, that's all I know about broccoli actually.","I+L"
20,3,"        that's all I know about it.","NA"
20,3,"        but dad but dad is but dad actually is all about broccoli.","I+L"
20,3,"        um, a girl that plays football.","L"
20,3,"        girls that play football it's hard to throw it very far it's <just that> [?] every day you play football you get you yes get more muscles and muscles until you until you can throw it &=pretends:throw very far ⌈ to your⌉, all the way to the person that is your team.","I+F+L"
20,3,"        or that is not your team.","F"
20,3,"        but that's all I know about it.","I"
20,3,"        okay let's try oh that's a teacher.","L"
20,3,"        teachers teach you things.","P+L+F"
20,3,"        and teachers, teachers, teachers, teach you things at schools.","F+L"
20,3,"        kindergarten- some teachers, some teacher- teachers live in kindergarten.","F+T+L"
20,3,"        and, some of them, some of them um some teachers live in preschool.","F+T+L"
20,3,"        third grade.","F"
20,3,"        that's all I know.","I"
20,3,"        okay, that's a horse.","L"
20,3,"        you ride on them.","F"
20,3,"        some horses you don't ride on them.","F+T+L"
20,3,"        (be)cause the horses that you ride on have seats on them.","F+P+T+L"
20,3,"        and, but they have tails also.","P"
20,3,"        you, I said that you can swing on the elephant's tail but not a horse (be)cause a horse is small.","I+F+T+L"
20,3,"        an elephant can step on a horse too.","T+F+L"
20,3,"        um-HM [= yes], I know actually that's all I know.","I"
20,3,"                        ⌊penguin⌋!","L"
20,3,"        that's a penguin.","L"
20,3,"        but I know a guy in it's a guy that's it's a b- it's an evil person and and he's in a movie of Scooby_Doo_Meets_Batman_and_Robin.","I"
20,3,"        and, and, and his name is Penguin.","I+L"
20,3,"        &=clears:throat and there's also an evil person that his that his name is Joker.","I"
20,3,"        he, he makes the joke, but he's the one that's supposed to make the jokes.","I"
20,3,"        but I know this joke that he made in Scooby_Doo_Meets_Batman.","I"
20,3,"        um he said I know who Firstname is.","I"
20,3,"        that's Firstname's mother.","I"
20,3,"        &=laughs it was that was a that was a joke that was so silly.","I"
20,3,"        that's all I know about penguins.","I+L"
20,3,"        well no about penguins they're birds but they can't fly.","T+F+L"
20,3,"        they has do this &=flaps:arms so they stay floating under the water.","F"
20,3,"        but, but floating under the water that's all about penguins.","F+L"
20,3,"        and that's all I know about penguins.","NA"
20,3,"        xxx.","NA"
20,3,"        that's a piece of cake.","P+L"
20,3,"        chocolate cake actually.","T+L"
20,3,"        chocolate cake you eat it.","T+F+L"
20,3,"        and I've got chocolate cake in my home.","T+I+L"
20,3,"        it's and it's in the freezer.","I+F"
20,3,"        but I also got vanilla cake.","I+T+L"
20,3,"        it's xxx it's xxx cold.","I+P"
20,3,"        but they but when we both them they were cold.","I+P"
20,3,"        um that's all I know.","I"
20,3,"        but that's it's not all about cake but that it's all I know.","I+L"
20,3,"        oh that's a clown oh &=waves:arms!","L"
20,3,"        but mom, I mean, do you know this?","I"
20,3,"        um my dad he told my mo- I hear him say to my mom that when I was afraid of monsters, he heard me say that so he told my mom this.","I"
20,3,"        when he was a boy he just woke up when he was sleeping and he saw a picture in his room and it was a picture of a clown.","I+L"
20,3,"        it, it, it scared him.","I"
20,3,"        ⌈but⌉ +...","NA"
20,3,"        that's all I know.","I"
20,3,"        oh ah no that's not all I know actually!","NA"
20,3,"        this is what I know.","NA"
20,3,"        and this is a cool trick that a clown can do.","I+F+L"
20,3,"        juggle &=pretends:juggle.","F"
20,3,"        but I don't know how to juggle.","I+F"
20,3,"        daddy can just do it with one ball.","I+F"
20,3,"        it's easy to do it with one ball.","I+F"
20,3,"        it's hard for me to do it with one ball.","I+F"
20,3,"        it's hard for me to do it with six balls too.","I+F"
20,3,"        Arthur but, I know a cartoon and it's called Arthur and Arthur he can juggle just like a clown but he's not a clown.","I+T+F+L"
20,3,"        he can juggle six balls.","I+F"
20,3,"        but that's all I know about clowns.","NA"
21,4,"        a ca- A slice of cake.","P+L"
21,4,"        um.","NA"
21,4,"        &=shrugs I don't know.","I"
21,4,"        &=nods.","NA"
21,4,"        um, &=exhales um like there's, um I think there's ice cream with the cake.","P+L"
21,4,"        and there and there's kind of icing on um.","P"
21,4,"        there's a kind of crust that is yummy.","P+I"
21,4,"        that's it for all I know.","I"
21,4,"        I don't know about this one.","I"
21,4,"        no about this one.","I"
21,4,"        a horsey.","L"
21,4,"        um they run fast.","F+P"
21,4,"        and some persons have to be careful.","F"
21,4,"        and um they have fur on their back and on their tail.","P"
21,4,"        and some babies ones are like this.","T"
21,4,"        and they have ears.","P"
21,4,"        they don't have xxx.","NA"
21,4,"        they have xxx.","NA"
21,4,"        and these things on them.","F"
21,4,"        when people are gonna ride them.","F"
21,4,"        &=exhales that's it I know.","I"
21,4,"        a lobster.","L"
21,4,"        um lobsters like, lobsters do this.","F+L"
21,4,"        mm mm.","NA"
21,4,"        they do that.","F"
21,4,"        they're very small.","P+I"
21,4,"        and um like their whiskers tickle us.","P+F+I"
21,4,"        and their body is kind of like this is &=points:picture.","P"
21,4,"        like that.","NA"
21,4,"        and that's it I know.","I"
21,4,"        mm-HM [= yes].","NA"
21,4,"        orange.","L"
21,4,"        um well an orange is kind of like a thing you know I've had.","I+L"
21,4,"        that I have smelled before.","I+F"
21,4,"        yeah.","NA"
21,4,"        um do you know what um it's called again?","I"
21,4,"        and it's kind of like an orange.","T+L"
21,4,"        I don't know.","I"
21,4,"        mm-mm well an orange is is a kind of food.","T+L"
21,4,"        that you eat.","F"
21,4,"        and we had it at school.","I+F"
21,4,"        and some some people don't have it.","I+F"
21,4,"        and I think you haven't taste- tasted what I have.","F+I"
21,4,"        like it's kind of like an orange.","T+L"
21,4,"        I don't know what it's called.","T+I"
21,4,"        what's a ⌊torpedo⌋?","NA"
21,4,"        a teacher.","L"
21,4,"        can ⌊you⌋ +...","NA"
21,4,"        can you please tell me about the teacher?","L"
21,4,"        why can't you tell me some?","NA"
21,4,"        and I want to hear what you too.","NA"
21,4,"        I think you first.","NA"
21,4,"        a teacher.","L"
21,4,"        I don't know.","I"
21,4,"        I don't know either.","NA"
21,4,"        a clown.","L"
21,4,"        &=shrugs I don't know.","I"
21,4,"        but you tell me now.","NA"
21,4,"        I don't know what the, I don't know what to tell you.","NA"
21,4,"        um.","NA"
21,4,"        &=shrugs I don't.","NA"
21,4,"        I know about these.","I"
21,4,"        um well it's an elephant and it squirts water at you when they're, when they're near you.","F+L"
21,4,"        well that's it what I know.","I"
21,4,"        I did.","NA"
21,4,"        well um that's an, This is an elephant and it s +...","L"
21,4,"        and when they're, When you're by them then, it squirts water at you.","F"
21,4,"        a pumpkin pie.","L"
21,4,"        &=shrugs I dunno.","I"
21,4,"        um I don't know.","NA"
21,4,"        I don't know.","NA"
21,4,"        a pie.","L"
21,4,"        policeman.","L"
21,4,"        a policeman.","L"
21,4,"        &=shrugs you guess.","I"
21,4,"        I think it's your turn now.","NA"
21,4,"        &=nods ⌈mm-HM [= yes]⌉.","NA"
21,4,"        well it's after my ⌊turn⌋.","NA"
21,4,"        well it's after my turn.","NA"
21,4,"        that's popcorn.","L"
21,4,"        I think you know about popcorn.","I+L"
21,4,"        &=nods mm-HM [= yes].","NA"
21,4,"        well um, popcorn is what you eat.","F+L"
21,4,"        and sometimes you can have popcorn at my house you know.","F+I+L"
21,4,"        and um that's a glass bowl that the popcorn is supposed to be in &=points:picture.","P+L"
21,4,"        a toad.","T"
21,4,"        no.","T"
21,4,"        actually it's an alligator.","L"
21,4,"        um &=turns:page.","NA"
21,4,"        um that, um well the alligators try and bite you.","F+L"
21,4,"        like dog kind of do.","T+F"
21,4,"        and +...","NA"
21,4,"        broccoli what you eat on your plate.","F+L"
21,4,"        &=exhales and um, I think you take water and milk with it on your plate.","F+T"
21,4,"        &=laughs what if you, What if um um you ate um um only broccoli for dinner.","I+F+L"
21,4,"        I don't know.","I"
21,4,"        baseball player.","L"
21,4,"        um it, it, it ha- it the- it plays baseball.","P"
21,4,"        um and, like, um it throws, it throws a football.","P"
21,4,"        and it ha- it's supposed to have these on [= football gear].","P"
21,4,"        and this.","NA"
21,4,"        and this on.","P"
21,4,"        and it ha- supposed to be here.","NA"
21,4,"        and this supposed to be +...","NA"
21,4,"        and um tell me if it's a boy or a girl.","T"
21,4,"        no you tell me.","NA"
21,4,"        I want you to tell me.","NA"
21,4,"        can you please tell me?","NA"
21,4,"        um it's a girl and I want to turn the page.","T"
21,4,"        &=laughs penguin.","L"
21,4,"        um well it it lives +...","F"
21,4,"        where does it live?","F"
21,4,"        I don't know.","I"
21,4,"        in a ⌊chilly⌋, In a chilly world.","P+F"
21,4,"        I haven't seen a penguin before.","I+L"
21,4,"        that's it I don't know more.","NA"
21,4,"        that's about it.","NA"
21,4,"        I don't know about penguins [= to Zorg].","L"
22,5,"        race.","L"
22,5,"        um that's a race.","L"
22,5,"        um people xxx trying to race fast.","F+P+L"
22,5,"        shoo.","P"
22,5,"        I don't know anything about this one.","I"
22,5,"        xxx.","NA"
22,5,"        <what that thing at right there> [?].","NA"
22,5,"        <what that thing at right there> [?].","NA"
22,5,"        ladybug.","T"
22,5,"        and they fly.","F"
22,5,"        fly fast.","F+I"
22,5,"        maybe that's not a ladybug.","T"
22,5,"        ⌊butterfly⌋.","L"
22,5,"        they fly.","F"
22,5,"        and what are those things for &=points:page?","F"
22,5,"        a dolphin.","L"
22,5,"        they swim in the [?] oceans.","P"
22,5,"        old lady <who's this old> [?] !","P+L"
22,5,"        you know, I don't know about old ladies, like that.","I+L"
22,5,"        well I don't know much about that, either.","NA"
22,5,"        a fireman!","L"
22,5,"        um they take out fire.","P"
22,5,"        and fireman <take out hot lava> [?].","F+L"
22,5,"        xxx.","NA"
22,5,"        ⌊pineapple⌋!","L"
22,5,"        Spongebob lives in a pineapple.","I+F+L"
22,5,"        I don't like to eat pineapples.","I+F+L"
22,5,"        they, hurt me.","I+F"
22,5,"        what is that?","NA"
22,5,"        I don't know.","I"
22,5,"        no.","NA"
22,5,"        well people like those things but I like um, eggs with frosting.","I+T"
22,5,"        I I think that's a news guy.","L"
22,5,"        um I think he's from the news.","F"
22,5,"        you know I don't know much more about this guy.","I"
22,5,"        ice cream.","L"
22,5,"        I love ice cream!","I+L"
22,5,"        well ice cream is sweet and it has sugar.","P+L"
22,5,"        so that's why I like ice cream.","I+L"
22,5,"        and ice cream isn't healthy.","P+L"
22,5,"        yuck!","I"
22,5,"        that's a, those, those things stink &=pinches:nose.","P"
22,5,"        yeah (be)cause they're skunks.","L"
22,5,"        well they really stink bad.","P"
22,5,"        well they stink bad.","P"
22,5,"         .","I"
22,5,"        yuck.","I"
22,5,"        xxx <fuzzy tails> [?].","P"
22,5,"        do these ones hunt for food?","F"
22,5,"        what food?","F"
22,5,"        um no.","I"
22,5,"        xxx.","NA"
22,5,"        pumpkin.","L"
22,5,"        I like pumpkins!","I+L"
22,5,"        hey do people eat pumpkins?","F+L"
22,5,"        I think no.","F"
22,5,"        (be)cause pumpkins are a way lot sugary.","P+L"
22,5,"        um you can't eat that that part &=points:picture.","F+P"
22,5,"        that part's um um uh, it makes you hurt.","F+P"
22,5,"        it makes you hurt.","NA"
22,5,"        kitty.","L"
22,5,"        I love kitties you know.","I+L"
22,5,"        kitties.","L"
22,5,"        I love kitties you know.","I+L"
22,5,"        kitties are soft and furry.","P+L"
22,5,"        they like cat food.","F"
22,5,"        a parrot.","L"
22,5,"        I love parrot parrots the most.","I+L"
22,5,"                               ⌈yeah⌉.","NA"
22,5,"        parrots need to be on sticks.","P+L"
22,5,"        when they're hungry they come off of the sticks and eat.","F"
22,5,"        and they got beaks.","P"
22,5,"        you see &=points:picture?","NA"
22,5,"        and what's that on top it's head?","P"
22,5,"        I think hair.","P"
22,5,"        a ⌊cracker⌋.","L"
22,5,"        nothing(g).","NA"
22,5,"        well crackers are crunchy and they're squares.","P+L"
22,5,"        and they got little holes.","P"
22,5,"        and people love them the most.","I"
22,5,"        and crackers are just ah just just sugary.","P+L"
23,6," what's this about?","NA"
23,6," a person and a cane.","L"
23,6," ⌊does⌋, does does is um what's his name again?","NA"
23,6," what's his name again?","NA"
23,6," org does Zorg know anything about this?","NA"
23,6," this is a person, Zorg.","L"
23,6," and, persons, are humans.","T+L"
23,6," I said persons are humans.","L"
23,6," does Zorg know anything about this?","NA"
23,6," a butterfly.","L"
23,6," does Zorg know anything about this?","NA"
23,6," what?","NA"
23,6," what did you say?","NA"
23,6," it's a butterfly.","L"
23,6," and butter and and but and caterpillars turn into butterflies.","T+F+L"
23,6," does Zorg know anything about this?","NA"
23,6," org this is a butterfly.","L"
23,6," caterpillars want to caterpillars turn into butterflies.","T+F+L"
23,6," ⌊that's⌋ +...","NA"
23,6," is it a toucan?","L"
23,6," org this is a toucan.","L"
23,6," sometimes people can teach toucans to open up cans.","F+L"
23,6," they're birds.","T"
23,6," org this is a toucan and sometimes see people can teach them to open up cans.","F+L"
23,6," I think xxx Zorg xxx.","NA"
23,6," org this is a ballet girl.","L"
23,6," she did ballet.","P"
23,6," she wears tutus and and she picks and she and she has pretty she has pretty things when she does ballet.","P+I"
23,6," org this is a ballet girl.","L"
23,6," she does her tutus and she look pretty <when her> [?] hair done and when she does ballet.","P+I"
23,6," &=gasps org might like this treat.","I+T"
23,6," that's a cone [?].","P"
23,6," (be)cause of that part &=points:picture.","P"
23,6," org this is ice cream.","L"
23,6," it's sweet and it's cold.","P"
23,6," you get them from ice cream stores.","F+L"
23,6," or you could get them from stores.","F"
23,6," and their they have cones but sometimes you can get them out of bowls.","P+T"
23,6," org this is a treat.","T"
23,6," and and you could you could go to ice cream stores and you could buy them.","F+L"
23,6," or you could go ice cream stores you could get them out of cups or you could or you could get cones.","P+F+T+L"
23,6," what is that called?","NA"
23,6," I don't know what's that called.","I"
23,6," &=shakes:head_no.","NA"
23,6," well this is a fruit.","T"
23,6," and, it's a pineapple?","L"
23,6," and this is a pineapple.","L"
23,6," and can you eat it?","F"
23,6," HM &=shrugs.","I"
23,6," maybe in-maybe you could then make out a pineapple, pie.","F+T+L"
23,6," org this is a fruit, and +...","T"
23,6," and maybe you could make pineapple pie.","F+T+L"
23,6," this is a cat.","L"
23,6," it goes meow meow.","P"
23,6," and it has a tail.","P"
23,6," and I saw a cat in my neighborhood where it didn't have a tail.","I+F+P+T+L"
23,6," what?","NA"
23,6," it has it has it has ears but not like us it's not down like this but up like this like Zorg.","P+T"
23,6," org this is a cat.","L"
23,6," it goes meow meow.","P"
23,6," it has ears not like us but like you.","P+T"
23,6," what's that?","NA"
23,6," a ⌊police⌋?","T"
23,6," or is it a judge.","L"
23,6," I think it's a judge.","L"
23,6," judges tell the police what's supposed to happen to people who've been bad.","F+L"
23,6," well, if if they say if they say yes then they have to go to jail.","F"
23,6," if they say no then they have-then they don't need to go to jail.","F"
23,6," the police have to tell them, what-the judge has to tell them what he's supposed to do with the people.","F+T+L"
23,6," org this is, a judge.","L"
23,6," he tells polices with bad guys have to go in jail or they don't need to.","F"
23,6," what is that?","NA"
23,6," a cupcake?","L"
23,6," a butter cupcake.","T+L"
23,6," it looks like a cupcake so I think it's a cupcake.","P+L"
23,6," cupcakes, are, things that are like treats.","T+L"
23,6," what you could have like what you bring one to school for your birthday.","F"
23,6," org this is a treat.","T"
23,6," when when it's your birthday you bring it to school.","F"
23,6," xxx.","NA"
23,6," a dolphin.","L"
23,6," a dolphins go up and down up and down up and down.","F+L"
23,6," and they squeaks [?] &=makes:squeeking_noise.","F+P"
23,6," they have, fins and a body like tail like like sharks and fishes.","P+T"
23,6," this have this like sharks.","T"
23,6," org this is a dolphin.","L"
23,6," it has, fins flappers and it goes squeak squeak and a tail like a like a shark and and a fish and it has this thing like a shark.","P+T"
23,6," pumpkin.","L"
23,6," pumpkins are like in pumpkin pie.","P+F+L"
23,6," had it at my grandma's house my grandma Firstname.","I+F"
23,6," I know I liked it.","I"
23,6," and, it's orange and has a stem.","P"
23,6," like a ⌊apple⌋.","T"
23,6," and it's and its xxx and it's sweet but you could have a pumpkin pie.","P+F+L"
23,6," org this is a pumpkin.","L"
23,6," you can make pumpkin pie out of this.","F+L"
23,6," a fireman.","L"
23,6," a fireman fights fires.","P+L"
23,6," and, they, when the when the house is on fire they they they they fight it.","F"
23,6," org this is a fireman.","L"
23,6," he fights fires in houses and +...","F"
23,6," and that's a good thing to do.","P"
23,6," a cracker.","L"
23,6," crackers what you eat.","F+L"
23,6," and and my brother Firstname he likes crackers.","I+L"
23,6," and and and every time when we say crackers he says cracker cracker.","I+L"
23,6," and this one has holes.","P"
23,6," and it's a shaped square.","P"
23,6," org this is food.","T"
23,6," you eat it and it's and it's xxx square and it has holes in it.","F+P"
23,6," it's called a cracker and you're allowed to eat it.","F+L"
23,6," gross [?] skunk.","I+L"
23,6," this is a skunk and it sprays when they think somebody's coming to catch them.","F+L"
23,6," and they're black and white.","P"
23,6," and they have paw.","P"
23,6," org this is a stinky animal.","P+T"
23,6," and it sprays when it think somebody's going to get him.","F"
23,6," <this is cool> [?].","I"
23,6," this is a race car thing.","L"
23,6," and that's a race car and somebody going on a race and some more people going on a race &=points:picture.","P"
23,6," they they they well the race car between car that you try to win.","F"
23,6," and and he's sixteen.","P"
23,6," yeah.","NA"
23,6," org this is when you car and you play a sport and while it's not a sport like you, like hit balls while you go in cars called a race car.","F+T"
23,6," and, you and the car you go you go on roads try to win.","P+F"
24,12,"        play baseball.","L"
24,12,"        I don't know about that.","I"
24,12,"        bread.","L"
24,12,"        to eat.","F"
24,12,"        bread to eat.","L+F"
24,12,"        put it in toasters.","F"
24,12,"        cut it.","F"
24,12,"        make macaroni and cheese with it.","F+T"
24,12,"        and make sandwiches.","F+T"
24,12,"        oh.","NA"
24,12,"        you paint uh trees, uh watersides birds hey that's what I have.","P+F+I"
24,12,"        robins.","F"
24,12,"        and numbers.","F"
24,12,"        xxx.","NA"
24,12,"        &=shrugs.","NA"
24,12,"        I don't know about that [?].","I"
24,12,"                ⌊ladybug⌋.","L"
24,12,"        crawl &=making:crawling_motions_with_arms.","F"
24,12,"        ⌊and⌋, crawl on you.","F"
24,12,"        and, bite.","F"
24,12,"        and actually they be nice nice.","I"
24,12,"        if you be nice they'll lick you.","F"
24,12,"        <oh I remember> [?] tiger.","I+T"
24,12,"        so cute.","T+I+P"
24,12,"        he's in our neighborhood he lives next door with Firstname and Firstname.","T+I+F"
24,12,"        he's cute.","T+I+P"
24,12,"        oh I would name him Tiger too but &=laughs he's he's not tiger.","I+T"
24,12,"        they're small.","P"
24,12,"        they tickle you.","F"
24,12,"        &=laughs.","NA"
24,12,"        a baby.","L"
24,12,"        she plays.","F"
24,12,"        and make bubbles.","F"
24,12,"        and, wait I can make bubbles.","I+F"
24,12,"        I know &=laughs.","I"
24,12,"        this guy &=pointing:to_Zorg?","NA"
24,12,"        okay.","NA"
24,12,"        uh, she drinks bottles of milk.","F"
24,12,"        I love milk &=makes:slurping_noises.","I+F"
24,12,"        cheese.","L"
24,12,"        mouse eat cheese and make holes.","F+P+L"
24,12,"        uh.","NA"
24,12,"        get groceries from cheese.","F+T+L"
24,12,"        and, you eat cheese.","F+L"
24,12,"        birds eat cheese.","F+L"
24,12,"        &=makes:eating_noises &=puts:bird_to_cheese_picture.","F"
24,12,"        um, mouse eat cheese.","F+L"
24,12,"        that's it.","NA"
24,12,"                ⌈cookie⌉.","L"
24,12,"        a cookie &=makes:eating_noises.","F+L"
24,12,"        you crunch loud.","F+P"
24,12,"        birds eat it &=makes:eating_noises_for_toy.","F"
24,12,"             ⌊a⌋ +...","NA"
24,12,"        &=makes:toy_eat &=makes:eating_noises.","F"
24,12,"        &=laughs.","NA"
24,12,"        uh.","NA"
24,12,"        I don't know.","I"
24,12,"        a duck.","L"
24,12,"        I have a duck &=gets:toy_back_out.","I+L"
24,12,"        Roo [= duck noise].","P"
24,12,"        it's not a duck.","I+T+L"
24,12,"        &=laughs.","NA"
24,12,"        it's a bird.","T"
24,12,"        um they swim &=makes:noises &=swimming:gestures.","F"
24,12,"        they make splash.","F"
24,12,"        um, they eat.","F"
24,12,"        they, they poop.","F"
24,12,"        um, they it's they fly &=flapping.","F"
24,12,"        they it's your, they um, stand.","P+F"
24,12,"        they um I already said that.","NA"
24,12,"        Kay [?].","NA"
24,12,"        &=gasps aw!","I"
24,12,"        I like that puppy.","I+L"
24,12,"        he's cute.","I+P"
24,12,"        dogs eat and drink.","F+T"
24,12,"        and play.","F"
24,12,"        and go outside in the summer.","F"
24,12,"        and play tag with me.","F+I"
24,12,"        &=laughs.","NA"
24,12,"        I know my dog xxx [= pet name] died.","I+T+F"
24,12,"        maybe [?] I'll get a new puppy.","I+L"
24,12,"        and will be <I will be> [?] on the bed.","I+F"
24,12,"        first name really really misses xxx [= pet name].","I+F"
24,12,"        wait, what is our girl dog gonna be?","I+T"
24,12,"        a boy or a girl?","I+T"
24,12,"        oh I remember a girl.","I+T"
24,12,"        oh, they bite and they lick.","F"
24,12,"        they have nails.","P"
24,12,"        they sniff &=makes:sniffing_noises.","F"
24,12,"        they wag their tail.","F+P"
24,12,"        they they pet them.","F"
24,12,"        um they itch their nose &=scratches:nose.","F+P"
24,12,"        they they itch their ears &=scratches:ears.","F+P"
24,12,"        um.","NA"
24,12,"        wait I already said that.","NA"
24,12,"        carrot.","L"
24,12,"                      ⌊rabbits⌋, eat carrots.","F+L"
24,12,"        and you make snowman with carrots.","F+L"
24,12,"        bunnies eat carrots wait I already said that.","L"
24,12,"        &=laughs.","NA"
24,12,"        uh, I don't know anything else.","I"
24,12,"        oh wait, crocodiles eat carrots.","F+L"
24,12,"        uh xxx eat carrots.","F+L"
24,12,"        &=shrugs  I don't know.","I"
24,12,"        &=shrugs I can't think what it is.","I"
24,12,"        let me think.","NA"
24,12,"        no I don't know.","I"
24,12,"        I don't know my xxx.","NA"
24,12,"        probably you think.","NA"
24,12,"        &=shrugs I don't know what it's about.","I"
24,12,"        probably xxx.","NA"
24,12,"                    ⌊oh⌋ I ate a banana l today but we have bananas in the car.","I+F+L"
24,12,"        I'm hungry.","I"
24,12,"        &=sighs.","NA"
24,12,"        you eat it.","F"
24,12,"        oh pigs roll in mud.","F+L"
24,12,"        they eat hay, ⌈just like horses⌉.","F+T"
24,12,"        uh they go in barns.","F"
24,12,"        they pee.","F"
24,12,"        they ⌊poop⌋.","F"
24,12,"        um, they stretch.","F"
24,12,"        just like my dad.","I+T"
24,12,"        they sit in chairs.","F"
24,12,"        they, make oink sounds.","F+P"
24,12,"        oink oink oink.","P"
24,12,"        um, they itch their ears &=scratches:ears.","F+P"
24,12,"        they have cheeks.","P"
24,12,"        and that's all.","NA"
24,12,"        (o)quay.","NA"
24,12,"        turtles walk.","F+L"
24,12,"        they sneak up in um those &=points:picture, whatever they're called.","F+P"
24,12,"        and they um, also crawl, in the sand and they crawl up in the shell.","F+P"
24,12,"        that's what I think.","I"
24,12,"        mm, they don't have any ears.","P"
24,12,"        I know turtles don't have any ⌊ears⌋.","P+L"
24,12,"        and that's all.","NA"
25,16,"        a pretzel.","L"
25,16,"        I don't know what what about pretzels [?].","I+L"
25,16,"        I don't know about this one either.","NA"
25,16,"        okay.","NA"
25,16,"        they're good to eat and they're so and they're healthy for you.","F+I+P"
25,16,"        and, I'm trying my best.","NA"
25,16,"        and and they're also and they also taste good.","I+P"
25,16,"        they taste very crispy.","P"
25,16,"        have you ever had a pretzel Zorg?","F+L"
25,16,"        it's cute.","I"
25,16,"        org likes pretzels.","I+L"
25,16,"        it looks good to eat.","I+P+F"
25,16,"        and look at all those sesame seeds.","P"
25,16,"        look at those sesame seeds.","NA"
25,16,"        org sesame seeds are are are crispier than ants.","P+T"
25,16,"        you know that don't you?","I"
25,16,"        are Zorg ants good?","I+T"
25,16,"        well pretzels are good.","I+L"
25,16,"        xxx [= pet name] likes them my dog.","I"
25,16,"        xxx [= pet name] is a very is a very big dog Zorg.","NA"
25,16,"        you could get you could get stepped on.","NA"
25,16,"        it's a big dog you know and you know it.","NA"
25,16,"        I think that's all about pretzels.","I+L"
25,16,"        a king.","L"
25,16,"        I don't know about kings.","I+L"
25,16,"        but they're royal.","P"
25,16,"        HM well I don't know about kings either.","L+I"
25,16,"        I don't really [?] know about kings.","L+I"
25,16,"        queens are royal too.","T+P"
25,16,"        I don't know any about queens and kings.","I+T+L"
25,16,"        they're royal, but I think I know.","NA"
25,16,"        oh on the next page there's a lion.","L"
25,16,"        see?","NA"
25,16,"        I don't know what to say about the king.","L+I"
25,16,"        org this is a lion.","L"
25,16,"        lions roar and they have claws and and and and watch out for those claws.","F+P+L"
25,16,"        they can xxx you.","F"
25,16,"        and and they also have a tail see Zorg.","P"
25,16,"        they have a tail.","NA"
25,16,"        and that's all and that's all about lions.","L"
25,16,"        I think that's all about lions.","I+L"
25,16,"        it's a police officer.","L"
25,16,"                  ⌊police⌋.","L"
25,16,"        police officers oh sorry.","L"
25,16,"        police officers are are are very important.","I+L"
25,16,"        when you when you when you get lost um just just just ask a a police officer for help.","F+L"
25,16,"        HM I think that's all about police officers.","I+L"
25,16,"        it's a pie.","L"
25,16,"        HM, pies are healthy for you and they're really yummy and and and I don't know what else.","I+P+L"
25,16,"        I don't know what else.","NA"
25,16,"        HM well it's a pie.","L"
25,16,"        hey it's just a pie.","L"
25,16,"        a man.","L"
25,16,"        naked but his legs are not naked.","P"
25,16,"        looks like he's gonna do some exercising(g).","I+F"
25,16,"        he's exercising and and, I don't know.","F+I"
25,16,"        yeah I'm trying my best.","NA"
25,16,"        I think that's all about the man.","I+L"
25,16,"        I think that's all about the man.","NA"
25,16,"        oh sorry Zorg.","NA"
25,16,"        I just flipped him in the nose.","NA"
25,16,"        it's milk.","L"
25,16,"        um this milk drink is making me thirsty.","I+T+L"
25,16,"        I I should've packed my water.","I+T"
25,16,"        okay Zorg.","NA"
25,16,"        oh at the restaurant there was a toad.","NA"
25,16,"        I don't know about toads.","NA"
25,16,"        I don't know very much.","I"
25,16,"        I just know this.","NA"
25,16,"        oh Zorg.","NA"
25,16,"        he's keeping xxx Zorg.","NA"
25,16,"        he looks like a he looks like a pig to me [= referring to Zorg].","NA"
25,16,"        org's a pig.","NA"
25,16,"        okay.","NA"
25,16,"        it's just, oh you know what on the other you know what's on on the on the other page of this page is a owl.","L"
25,16,"        and you know what?","I"
25,16,"        I have the movie Harry_Potter.","I"
