Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7
4271284,01:11:11.284,m,son yes?,1,son,,,,,0,,,,,,,
4279308,01:11:19.308,m,do tickle feet?,1,feet,,,,,0,,,,,,,
4282436,01:11:22.436,m,I'm gonna get your feet,1,feet,,,,,2,i,your,,,,,
4284034,01:11:24.34,m,I'm gonna get your feet,1,feet,,,,,2,i,your,,,,,
4286108,01:11:26.108,m,can you give me tickle foot?,1,foot,,,,,2,you,me,,,,,
4288114,01:11:28.114,m,tickle foot,1,foot,,,,,0,,,,,,,
4289712,01:11:29.712,m,a tickle foot,1,foot,,,,,0,,,,,,,
4290970,01:11:30.970,m,hah hah hah hah,0,,,,,,0,,,,,,,
4292160,01:11:32.160,m,can you sit down?,0,,,,,,1,you,,,,,,
4293758,01:11:33.758,m,all done?,0,,,,,,0,,,,,,,
4294336,01:11:34.336,m,okay,0,,,,,,0,,,,,,,
4295526,01:11:35.526,m,can you stay right there?,0,,,,,,1,you,,,,,,
4296648,01:11:36.648,m,and Mama's gonna get a xxx to wipe on your face,3,mama,wipe,face,,,1,your,,,,,,
4299096,01:11:39.96,m,you put those on here if you are all done,0,,,,,,3,you,those,you,,,,
4301748,01:11:41.748,m,thank you for telling me,0,,,,,,1,me,,,,,,
4303108,01:11:43.108,m,you wanna take another sip of water?,2,sip,water,,,,1,you,,,,,,
4307324,01:11:47.324,m,Mills,1,mills,,,,,0,,,,,,,
4308854,01:11:48.854,m,Mill is right in the way,2,mills,way,,,,0,,,,,,,
4312189,01:11:52.189,m,sit right there xxx,0,,,,,,0,,,,,,,
4313002,01:11:53.2,m,I'll come to wash your face,1,face,,,,,2,i,your,,,,,
4318040,01:11:58.40,m,William,1,william,,,,,0,,,,,,,
4318680,01:11:58.680,m,don't get up please,0,,,,,,0,,,,,,,
4327690,01:12:07.690,m,okay,0,,,,,,0,,,,,,,
4331022,01:12:11.22,m,okay,0,,,,,,0,,,,,,,
4331532,01:12:11.532,m,can I do your,0,,,,,,2,i,your,,,,,
4332280,01:12:12.280,m,hands please?,1,hands,,,,,0,,,,,,,
4336496,01:12:16.496,m,okay,0,,,,,,0,,,,,,,
4336972,01:12:16.972,m,good snack,1,snack,,,,,0,,,,,,,
4338094,01:12:18.94,m,good snack,1,snack,,,,,0,,,,,,,
4342480,01:12:22.480,m,okay,0,,,,,,0,,,,,,,
4345370,01:12:25.370,m,okay,0,,,,,,0,,,,,,,
4345744,01:12:25.744,m,you can get up now,0,,,,,,1,you,,,,,,
4387700,01:13:07.700,m,oh,0,,,,,,0,,,,,,,
4388312,01:13:08.312,m,you climb on the xxx,0,,,,,,1,you,,,,,,
4389855,01:13:09.855,m,that could be dangerous,0,,,,,,1,that,,,,,,
4391542,01:13:11.542,m,uh uh uh,0,,,,,,0,,,,,,,
4394330,01:13:14.330,m,mmhm,0,,,,,,0,,,,,,,
4395044,01:13:15.44,m,how about you take your water,1,water,,,,,2,you,your,,,,,
4396098,01:13:16.98,m,away from Mama's books?,2,mama,books,,,,0,,,,,,,
4402105,01:13:22.105,m,should we go read one of your stories?,1,stories,,,,,2,we,your,,,,,
4403277,01:13:23.277,m,go pick out a story,1,story,,,,,0,,,,,,,
4407420,01:13:27.420,m,which story do you want?,1,story,,,,,1,you,,,,,,
4410032,01:13:30.32,m,I'll I'll pick you up,0,,,,,,2,i,you,,,,,
4411730,01:13:31.730,m,show me which one,1,one,,,,,1,me,,,,,,
4414365,01:13:34.365,m,okay,0,,,,,,0,,,,,,,
4414832,01:13:34.832,m,which one?,1,one,,,,,0,,,,,,,
4417518,01:13:37.518,m,that one?,1,one,,,,,1,that,,,,,,
4418334,01:13:38.334,m,how did I know?,0,,,,,,1,i,,,,,,
4420442,01:13:40.442,m,okay,0,,,,,,0,,,,,,,
4420680,01:13:40.680,m,you wanna read in your bed?,1,bed,,,,,2,you,your,,,,,
4422754,01:13:42.754,m,and go sit down,0,,,,,,0,,,,,,,
4423638,01:13:43.638,m,boom,0,,,,,,0,,,,,,,
4428330,01:13:48.330,m,xxx,0,,,,,,0,,,,,,,
4429146,01:13:49.146,m,I know this was the book choice,2,book,choice,,,,2,i,this,,,,,
4431734,01:13:51.734,m,okay,0,,,,,,0,,,,,,,
4432206,01:13:52.206,m,you sit down,0,,,,,,1,you,,,,,,
4434246,01:13:54.246,m,you wanna sit with Mickey?,1,mickey,,,,,1,you,,,,,,
4435632,01:13:55.632,m,you hold Mickey,1,mickey,,,,,1,you,,,,,,
4436082,01:13:56.82,m,can you show Mickey the book?,2,mickey,book,,,,1,you,,,,,,
4448520,01:14:08.520,m,okay,0,,,,,,0,,,,,,,
4449259,01:14:09.259,m,ready?,0,,,,,,0,,,,,,,
4532710,01:15:32.710,m,you wanna turn the page?,1,page,,,,,1,you,,,,,,
4539476,01:15:39.476,m,it's this one,1,one,,,,,2,it,this,,,,,
4561881,01:16:01.881,m,Mill Mill,1,mill,,,,,0,,,,,,,
4562562,01:16:02.562,m,hush,0,,,,,,0,,,,,,,
4565146,01:16:05.146,m,Mills,1,mills,,,,,0,,,,,,,
4565962,01:16:05.962,m,you are fine,0,,,,,,1,you,,,,,,
4567050,01:16:07.50,m,now come up up,0,,,,,,0,,,,,,,
4568614,01:16:08.614,m,Mill Mill,1,mill,,,,,0,,,,,,,
4568886,01:16:08.886,m,up up,0,,,,,,0,,,,,,,
4571539,01:16:11.539,m,Mill Mill,1,mill,,,,,0,,,,,,,
4571810,01:16:11.810,m,hush,0,,,,,,0,,,,,,,
4573034,01:16:13.34,m,you come up up?,0,,,,,,1,you,,,,,,
4574248,01:16:14.248,m,come on,0,,,,,,0,,,,,,,
4574496,01:16:14.496,m,come snuggle,0,,,,,,0,,,,,,,
4575958,01:16:15.958,m,up up,0,,,,,,0,,,,,,,
4577794,01:16:17.794,m,okay fine,0,,,,,,0,,,,,,,
4601118,01:16:41.118,m,did you bite Mickey's nose?,2,mickey,nose,,,,1,you,,,,,,
4603702,01:16:43.702,m,don't bite his nose,1,nose,,,,,1,his,,,,,,
4605615,01:16:45.615,m,oh no,0,,,,,,0,,,,,,,
4607347,01:16:47.347,m,oh no,0,,,,,,0,,,,,,,
4608587,01:16:48.587,m,[laugh],0,,,,,,0,,,,,,,
4609856,01:16:49.856,m,you are silly,0,,,,,,1,you,,,,,,
4610978,01:16:50.978,m,okay,0,,,,,,0,,,,,,,
4655144,01:17:35.144,m,you bit his nose,1,nose,,,,,2,you,his,,,,,
4658102,01:17:38.102,m,oh no,0,,,,,,0,,,,,,,
4660754,01:17:40.754,m,you bit my nose,1,nose,,,,,2,you,my,,,,,
4663850,01:17:43.850,m,alrigt,0,,,,,,0,,,,,,,
4726340,01:18:46.340,m,now it's no good,0,,,,,,1,it,,,,,,
4727156,01:18:47.156,m,okay,0,,,,,,0,,,,,,,
4728278,01:18:48.278,m,okay,0,,,,,,0,,,,,,,
4729298,01:18:49.298,m,bbbbb,0,,,,,,0,,,,,,,
4730522,01:18:50.522,m,you wanna do flying?,0,,,,,,1,you,,,,,,
4732732,01:18:52.732,m,William do you wanna fly?,1,william,,,,,1,you,,,,,,
4734568,01:18:54.568,m,you wanna fly?,0,,,,,,1,you,,,,,,
4737322,01:18:57.322,m,you don't wanna fly?,0,,,,,,1,you,,,,,,
4740918,01:19:00.918,m,hey William,1,william,,,,,0,,,,,,,
4742411,01:19:02.411,m,William William,1,william,,,,,0,,,,,,,
4752146,01:19:12.146,m,William,1,william,,,,,0,,,,,,,
4752418,01:19:12.418,m,Mickey is flying,1,mickey,,,,,0,,,,,,,
4753608,01:19:13.608,m,[gasp],0,,,,,,0,,,,,,,
4756113,01:19:16.113,m,flying,0,,,,,,0,,,,,,,
4757391,01:19:17.391,m,flying Mickey,1,mickey,,,,,0,,,,,,,
4760272,01:19:20.272,m,xxx,0,,,,,,0,,,,,,,
4762584,01:19:22.584,m,do you wanna do it?,0,,,,,,2,you,it,,,,,
4764250,01:19:24.250,m,you wanna fly?,0,,,,,,1,you,,,,,,
4765675,01:19:25.675,m,okay,0,,,,,,0,,,,,,,
4765746,01:19:25.746,m,ready?,0,,,,,,0,,,,,,,
4766902,01:19:26.902,m,one,0,,,,,,0,,,,,,,
4767582,01:19:27.582,m,two,0,,,,,,0,,,,,,,
4768636,01:19:28.636,m,[gasp],0,,,,,,0,,,,,,,
4769248,01:19:29.248,m,three,0,,,,,,0,,,,,,,
4769894,01:19:29.894,m,you ready?,0,,,,,,1,you,,,,,,
4771135,01:19:31.135,m,oh,0,,,,,,0,,,,,,,
4771560,01:19:31.560,m,one,0,,,,,,0,,,,,,,
4772275,01:19:32.275,m,two,0,,,,,,0,,,,,,,
4773022,01:19:33.22,m,oh three,0,,,,,,0,,,,,,,
4773838,01:19:33.838,m,[laugh],0,,,,,,0,,,,,,,
4776932,01:19:36.932,m,make the dog fly?,1,dog,,,,,0,,,,,,,
4779346,01:19:39.346,m,make the dog fly?,1,dog,,,,,0,,,,,,,
4780298,01:19:40.298,m,ready?,0,,,,,,0,,,,,,,
4781269,01:19:41.269,m,okay,0,,,,,,0,,,,,,,
4781998,01:19:41.998,m,one,0,,,,,,0,,,,,,,
4782508,01:19:42.508,m,two,0,,,,,,0,,,,,,,
4783222,01:19:43.222,m,xxx,0,,,,,,0,,,,,,,
4784430,01:19:44.430,m,[laugh],0,,,,,,0,,,,,,,
4786446,01:19:46.446,m,Mickey?,1,mickey,,,,,0,,,,,,,
4786826,01:19:46.826,m,you make Mickey fly?,1,mickey,,,,,0,,,,,,,
4789784,01:19:49.784,m,okay,0,,,,,,0,,,,,,,
4790314,01:19:50.314,m,ready?,0,,,,,,0,,,,,,,
4791722,01:19:51.722,m,ready?,0,,,,,,0,,,,,,,
4792130,01:19:52.130,m,one,0,,,,,,0,,,,,,,
4792776,01:19:52.776,m,two,0,,,,,,0,,,,,,,
4793320,01:19:53.320,m,three,0,,,,,,0,,,,,,,
4793864,01:19:53.864,m,oh,0,,,,,,0,,,,,,,
4797434,01:19:57.434,m,duck,0,,,,,,0,,,,,,,
4799304,01:19:59.304,m,what does a duck say?,1,duck,,,,,0,,,,,,,
4800018,01:20:00.18,m,wah wah,0,,,,,,0,,,,,,,
4801237,01:20:01.237,m,wah wah,0,,,,,,0,,,,,,,
4804676,01:20:04.676,m,is he flying?,0,,,,,,1,he,,,,,,
4805118,01:20:05.118,m,you make him flying fly?,0,,,,,,2,you,him,,,,,
4806136,01:20:06.136,m,Mickey's flying flying,1,mickey,,,,,0,,,,,,,
4807964,01:20:07.964,m,flying flying,0,,,,,,0,,,,,,,
4809300,01:20:09.300,m,flying flying,0,,,,,,0,,,,,,,
4810660,01:20:10.660,m,[laugh],0,,,,,,0,,,,,,,
4813773,01:20:13.773,m,make the duck fly?,1,duck,,,,,0,,,,,,,
4814683,01:20:14.683,m,you make him fly fly fly,0,,,,,,2,you,him,,,,,
4816001,01:20:16.1,m,fly fly fly,0,,,,,,0,,,,,,,
4817303,01:20:17.303,m,flying flying,0,,,,,,0,,,,,,,
4818786,01:20:18.786,m,flying flying flying,0,,,,,,0,,,,,,,
4820835,01:20:20.835,m,and he gives you a,0,,,,,,1,he,,,,,,
4822424,01:20:22.424,m,kiss,1,kiss,,,,,0,,,,,,,
4824464,01:20:24.464,m,and a kiss,1,kiss,,,,,0,,,,,,,
4830548,01:20:30.548,m,flying flying flying,0,,,,,,0,,,,,,,
4836785,01:20:36.785,m,wah wah,0,,,,,,0,,,,,,,
4837996,01:20:37.996,m,xxx,0,,,,,,0,,,,,,,
4842586,01:20:42.586,m,xxx,0,,,,,,0,,,,,,,
4845340,01:20:45.340,m,hah hah hah,0,,,,,,0,,,,,,,
4848468,01:20:48.468,m,ah xxx,0,,,,,,0,,,,,,,
4851279,01:20:51.279,m,ah xxx,0,,,,,,0,,,,,,,
4859654,01:20:59.654,m,flying flying flying,0,,,,,,0,,,,,,,
4861960,01:21:01.960,m,flying flying flying,0,,,,,,0,,,,,,,
4863635,01:21:03.635,m,ah,0,,,,,,0,,,,,,,
4867161,01:21:07.161,m,flying flying flying,0,,,,,,0,,,,,,,
4868732,01:21:08.732,m,flying flying flying,0,,,,,,0,,,,,,,
4872064,01:21:12.64,m,and xxx,0,,,,,,0,,,,,,,
4873050,01:21:13.50,m,[laugh],0,,,,,,0,,,,,,,
4880054,01:21:20.54,m,flying flying flying,0,,,,,,0,,,,,,,
4882131,01:21:22.131,m,oh flying duck,1,duck,,,,,0,,,,,,,
4883420,01:21:23.420,m,[laugh],0,,,,,,0,,,,,,,
4885392,01:21:25.392,m,you are funny,0,,,,,,1,you,,,,,,
4888078,01:21:28.78,m,you funny funny,0,,,,,,1,you,,,,,,
4891580,01:21:31.580,m,flying flying flying,0,,,,,,0,,,,,,,
4893212,01:21:33.212,m,[laugh],0,,,,,,0,,,,,,,
4898318,01:21:38.318,m,flying flying flying,0,,,,,,0,,,,,,,
4902392,01:21:42.392,m,ready?,0,,,,,,0,,,,,,,
4908512,01:21:48.512,m,okay,0,,,,,,0,,,,,,,
4909804,01:21:49.804,m,xxx do one two three?,0,,,,,,0,,,,,,,
4911603,01:21:51.603,m,uh uh,0,,,,,,0,,,,,,,
4913510,01:21:53.510,m,ready?,0,,,,,,0,,,,,,,
4915788,01:21:55.788,m,uh uh,0,,,,,,0,,,,,,,
4924288,01:22:04.288,m,flying flying flying,0,,,,,,0,,,,,,,
4926996,01:22:06.996,m,flying flying flying,0,,,,,,0,,,,,,,
4928640,01:22:08.640,m,oh hah hah hah hah hah hah,0,,,,,,0,,,,,,,
4932190,01:22:12.190,m,oh oh,0,,,,,,0,,,,,,,
4933332,01:22:13.332,m,xxx,0,,,,,,0,,,,,,,
4935100,01:22:15.100,m,[laugh],0,,,,,,0,,,,,,,
4936596,01:22:16.596,m,oh ho ho xxx,0,,,,,,0,,,,,,,
4939792,01:22:19.792,m,flying flying flying,0,,,,,,0,,,,,,,
4941805,01:22:21.805,m,oh oh oh,0,,,,,,0,,,,,,,
4944008,01:22:24.8,m,[laugh],0,,,,,,0,,,,,,,
4950468,01:22:30.468,m,oh oh,0,,,,,,0,,,,,,,
4951824,01:22:31.824,m,[laugh],0,,,,,,0,,,,,,,
4952576,01:22:32.576,m,oh god,0,,,,,,0,,,,,,,
4955670,01:22:35.670,m,huh huh,0,,,,,,0,,,,,,,
4956962,01:22:36.962,m,uh,0,,,,,,0,,,,,,,
4957435,01:22:37.435,m,[laugh],0,,,,,,0,,,,,,,
4962062,01:22:42.62,m,whooh,0,,,,,,0,,,,,,,
4962801,01:22:42.801,m,mm,0,,,,,,0,,,,,,,
4963796,01:22:43.796,m,[laugh],0,,,,,,0,,,,,,,
4965802,01:22:45.802,m,I didn't even do anything yet,0,,,,,,1,i,,,,,,
4968312,01:22:48.312,m,[laugh],0,,,,,,0,,,,,,,
4990151,01:23:10.151,m,hmm careful,0,,,,,,0,,,,,,,
4991200,01:23:11.200,m,don't bump,0,,,,,,0,,,,,,,
4996572,01:23:16.572,m,William,1,william,,,,,0,,,,,,,
4998646,01:23:18.646,m,where's Mommy,1,mommy,,,,,0,,,,,,,
5002349,01:23:22.349,m,what?,0,,,,,,0,,,,,,,
5003032,01:23:23.32,m,you want another book?,1,book,,,,,1,you,,,,,,
5004528,01:23:24.528,m,which book do you want?,1,book,,,,,1,you,,,,,,
5005242,01:23:25.242,m,you wanna show me?,0,,,,,,2,you,me,,,,,
5008336,01:23:28.336,m,whooh okay,0,,,,,,0,,,,,,,
5009424,01:23:29.424,m,show me which book?,1,book,,,,,1,me,,,,,,
5010070,01:23:30.70,m,which one?,1,one,,,,,0,,,,,,,
5011600,01:23:31.600,m,which one?,1,one,,,,,0,,,,,,,
5012756,01:23:32.756,m,finding Winnie?,1,winnie,,,,,0,,,,,,,
5014320,01:23:34.320,m,okay,0,,,,,,0,,,,,,,
5014592,01:23:34.592,m,that's a long one,1,one,,,,,1,that,,,,,,
5016632,01:23:36.632,m,we may not get through the whole thing,1,thing,,,,,1,we,,,,,,
5023364,01:23:43.364,m,okay hold up,0,,,,,,0,,,,,,,
5024010,01:23:44.10,m,let's get comfy,0,,,,,,0,,,,,,,
5027716,01:23:47.716,m,what?,0,,,,,,0,,,,,,,
5027886,01:23:47.886,m,a different book?,1,book,,,,,0,,,,,,,
5028532,01:23:48.532,m,or this one?,1,one,,,,,1,this,,,,,,
5029586,01:23:49.586,m,is this the one you want?,1,one,,,,,2,this,you,,,,,
5030844,01:23:50.844,m,the one with the bear?,2,one,bear,,,,0,,,,,,,
5034890,01:23:54.890,m,oh it looks like we started it,0,,,,,,3,it,we,it,,,,
5036454,01:23:56.454,m,oh no,0,,,,,,0,,,,,,,
5036896,01:23:56.896,m,that's the,0,,,,,,1,that,,,,,,
5038324,01:23:58.324,m,okay,0,,,,,,0,,,,,,,
5040908,01:24:00.908,m,could you tell me a story?,1,story,,,,,2,you,me,,,,,
5042846,01:24:02.846,m,xxx,0,,,,,,0,,,,,,,
5046042,01:24:06.42,m,are you listening?,0,,,,,,1,you,,,,,,
5047003,01:24:07.3,m,or no?,0,,,,,,0,,,,,,,
5047504,01:24:07.504,m,a different book?,1,book,,,,,0,,,,,,,
5048777,01:24:08.777,m,do you want the mouse and the cookie?,2,mouse,cookie,,,,1,you,,,,,,
5052876,01:24:12.876,m,what do you want?,0,,,,,,1,you,,,,,,
5056650,01:24:16.650,m,a different book?,1,book,,,,,0,,,,,,,
5058860,01:24:18.860,m,you be careful with Millie,1,millie,,,,,1,you,,,,,,
5059336,01:24:19.336,m,be careful with Millie,1,millie,,,,,0,,,,,,,
5060050,01:24:20.50,m,be careful with Millie,1,millie,,,,,0,,,,,,,
5061852,01:24:21.852,m,don't step on Millie,1,millie,,,,,0,,,,,,,
5063008,01:24:23.8,m,what do you want?,0,,,,,,1,you,,,,,,
5065320,01:24:25.320,m,which one?,1,one,,,,,0,,,,,,,
5067325,01:24:27.325,m,which one?,1,one,,,,,0,,,,,,,
5070043,01:24:30.43,m,Mickey?,1,mickey,,,,,0,,,,,,,
5070692,01:24:30.692,m,this one?,1,one,,,,,1,this,,,,,,
5071781,01:24:31.781,m,that one?,1,one,,,,,1,that,,,,,,
5074976,01:24:34.976,m,yeah?,0,,,,,,0,,,,,,,
5075520,01:24:35.520,m,okay,0,,,,,,0,,,,,,,
5077526,01:24:37.526,m,I like this one,1,one,,,,,2,i,this,,,,,
5079770,01:24:39.770,m,okay,0,,,,,,0,,,,,,,
5082973,01:24:42.973,m,are you gonna read it to me?,0,,,,,,3,you,it,me,,,,
5084904,01:24:44.904,m,whooh,0,,,,,,0,,,,,,,
5085550,01:24:45.550,m,I'm sorry baby,1,baby,,,,,1,i,,,,,,
5087114,01:24:47.114,m,okay be very gentle please,0,,,,,,0,,,,,,,
5089052,01:24:49.52,m,very,0,,,,,,0,,,,,,,
5089526,01:24:49.526,m,that's a penguin,1,penguin,,,,,1,that,,,,,,
5092724,01:24:52.724,m,gentle gentle,0,,,,,,0,,,,,,,
5101836,01:25:01.836,m,is that a rhinoceros?,1,rhinoceros,,,,,1,that,,,,,,
5105474,01:25:05.474,m,yes,0,,,,,,0,,,,,,,
5106392,01:25:06.392,m,he was just blowing his nose,1,nose,,,,,2,he,his,,,,,
5111206,01:25:11.206,m,where is the elephant?,1,elephant,,,,,0,,,,,,,
5113294,01:25:13.294,m,that's right,0,,,,,,1,that,,,,,,
5114994,01:25:14.994,m,that's the owl,1,owl,,,,,1,that,,,,,,
5116218,01:25:16.218,m,where's the balloon?,1,balloon,,,,,0,,,,,,,
5116966,01:25:16.966,m,do you see the balloon?,1,balloon,,,,,1,you,,,,,,
5117816,01:25:17.816,m,the red balloon?,1,balloon,,,,,0,,,,,,,
5118904,01:25:18.904,m,yes,0,,,,,,0,,,,,,,
5120978,01:25:20.978,m,that's right,0,,,,,,1,that,,,,,,
5122644,01:25:22.644,m,bless you,0,,,,,,0,,,,,,,
5124344,01:25:24.344,m,bless you,0,,,,,,0,,,,,,,
5135122,01:25:35.122,m,anything else that xxx you?,0,,,,,,1,you,,,,,,
5138556,01:25:38.556,m,xxx,0,,,,,,0,,,,,,,
5139542,01:25:39.542,m,the moon,1,moon,,,,,0,,,,,,,
5141990,01:25:41.990,m,that's right,0,,,,,,1,that,,,,,,
5150150,01:25:50.150,m,is that ames?,1,ames,,,,,1,that,,,,,,
5152226,01:25:52.226,m,gentle gentle,0,,,,,,0,,,,,,,
5152904,01:25:52.904,m,we don't wanna,0,,,,,,1,we,,,,,,
5153686,01:25:53.686,m,that's his house,1,house,,,,,2,that,his,,,,,
5154400,01:25:54.400,m,that's right,0,,,,,,1,that,,,,,,
5158650,01:25:58.650,m,that's the penguin,1,penguin,,,,,1,that,,,,,,
5159500,01:25:59.500,m,all done,0,,,,,,0,,,,,,,
5167388,01:26:07.388,m,gentle gentle please,0,,,,,,0,,,,,,,
5169405,01:26:09.405,m,that's the balloon,1,balloon,,,,,1,that,,,,,,
5171944,01:26:11.944,m,that's the string on the balloon,2,string,balloon,,,,1,that,,,,,,
5175990,01:26:15.990,m,gentle gentle,0,,,,,,0,,,,,,,
5176806,01:26:16.806,m,good job,0,,,,,,0,,,,,,,
5180614,01:26:20.614,m,xxx balloon,1,balloon,,,,,0,,,,,,,
5186938,01:26:26.938,m,that's the balloon,1,balloon,,,,,1,that,,,,,,
5190542,01:26:30.542,m,balloon,1,balloon,,,,,0,,,,,,,
5191501,01:26:31.501,m,red balloon,1,balloon,,,,,0,,,,,,,
5193550,01:26:33.550,m,gentle gentle,0,,,,,,0,,,,,,,
5212438,01:26:52.438,m,William,1,william,,,,,0,,,,,,,
5212914,01:26:52.914,m,you no,0,,,,,,0,,,,,,,
5213696,01:26:53.696,m,no thank you,0,,,,,,0,,,,,,,
5215022,01:26:55.22,m,no thank you,0,,,,,,0,,,,,,,
5221550,01:27:01.550,m,flying flying flying,0,,,,,,0,,,,,,,
5227432,01:27:07.432,m,William,1,william,,,,,0,,,,,,,
5230696,01:27:10.696,m,no excuse me,0,,,,,,0,,,,,,,
5232056,01:27:12.56,m,what did I just say?,0,,,,,,1,i,,,,,,
5233994,01:27:13.994,m,hey,0,,,,,,0,,,,,,,
5241270,01:27:21.270,m,xxx,0,,,,,,0,,,,,,,
5250472,01:27:30.472,m,xxx,0,,,,,,0,,,,,,,
5259714,01:27:39.714,m,achu,0,,,,,,0,,,,,,,
5269704,01:27:49.704,m,[laugh],0,,,,,,0,,,,,,,
5285538,01:28:05.538,m,[laugh],0,,,,,,0,,,,,,,
5289006,01:28:09.6,m,[laugh],0,,,,,,0,,,,,,,
5290128,01:28:10.128,m,[laugh],0,,,,,,0,,,,,,,
5311480,01:28:31.480,m,[laugh],0,,,,,,0,,,,,,,
5315016,01:28:35.16,m,[laugh],0,,,,,,0,,,,,,,
5324332,01:28:44.332,m,[laugh],0,,,,,,0,,,,,,,
5338464,01:28:58.464,m,xxx,0,,,,,,0,,,,,,,
5348336,01:29:08.336,m,xxx,0,,,,,,0,,,,,,,
5350512,01:29:10.512,m,[laugh],0,,,,,,0,,,,,,,
5351464,01:29:11.464,m,[laugh],0,,,,,,0,,,,,,,
5353062,01:29:13.62,m,[laigh],0,,,,,,0,,,,,,,
5359515,01:29:19.515,m,achu,0,,,,,,0,,,,,,,
5368036,01:29:28.36,m,xxx,0,,,,,,0,,,,,,,
5370062,01:29:30.62,m,[laugh],0,,,,,,0,,,,,,,
5372442,01:29:32.442,m,[laugh],0,,,,,,0,,,,,,,
5373768,01:29:33.768,m,oh no,0,,,,,,0,,,,,,,
5374618,01:29:34.618,m,oh no,0,,,,,,0,,,,,,,
5375468,01:29:35.468,m,oh no,0,,,,,,0,,,,,,,
5376216,01:29:36.216,m,oh no,0,,,,,,0,,,,,,,
5378766,01:29:38.766,m,oh no,0,,,,,,0,,,,,,,
5389884,01:29:49.884,m,xxx,0,,,,,,0,,,,,,,
5391584,01:29:51.584,m,oh,0,,,,,,0,,,,,,,
5392144,01:29:52.144,m,you got Mommy in the face,2,mommy,face,,,,1,you,,,,,,
5394134,01:29:54.134,m,oh I got a big slobber,1,slobber,,,,,1,i,,,,,,
5396276,01:29:56.276,m,thanks buddy,1,buddy,,,,,0,,,,,,,
5397942,01:29:57.942,m,can I get a kiss?,1,kiss,,,,,1,i,,,,,,
5399642,01:29:59.642,m,can I have a kiss please?,1,kiss,,,,,1,i,,,,,,
5401694,01:30:01.694,m,mm,0,,,,,,0,,,,,,,
5402645,01:30:02.645,m,thank you so much,0,,,,,,0,,,,,,,
5403960,01:30:03.960,m,that's so nice,0,,,,,,1,that,,,,,,
5405762,01:30:05.762,m,okay,0,,,,,,0,,,,,,,
5406428,01:30:06.428,m,hi Mommy,1,mommy,,,,,0,,,,,,,
5408561,01:30:08.561,m,goodbye,0,,,,,,0,,,,,,,
5410235,01:30:10.235,m,[laugh],0,,,,,,0,,,,,,,
5411712,01:30:11.712,m,[laugh],0,,,,,,0,,,,,,,
5412494,01:30:12.494,m,face plant in the books,2,faceplant,books,,,,0,,,,,,,
5417900,01:30:17.900,m,xxx,0,,,,,,0,,,,,,,
5421368,01:30:21.368,m,dou dou dou dou dou,0,,,,,,0,,,,,,,
5426774,01:30:26.774,m,oof,0,,,,,,0,,,,,,,
5427352,01:30:27.352,m,where are you going?,0,,,,,,1,you,,,,,,
5429055,01:30:29.55,m,no,0,,,,,,0,,,,,,,
5430106,01:30:30.106,m,no,0,,,,,,0,,,,,,,
5431529,01:30:31.529,m,no,0,,,,,,0,,,,,,,
5432180,01:30:32.180,m,no,0,,,,,,0,,,,,,,
5434614,01:30:34.614,m,where are your piggies?,1,piggies,,,,,1,your,,,,,,
5435410,01:30:35.410,m,can I see your piggies?,1,piggies,,,,,2,i,your,,,,,
5436328,01:30:36.328,m,where's your piggies?,1,piggies,,,,,1,your,,,,,,
5437348,01:30:37.348,m,ow,0,,,,,,0,,,,,,,
5438300,01:30:38.300,m,oh,0,,,,,,0,,,,,,,
5439075,01:30:39.75,m,got Mommy in the face,2,mommy,face,,,,0,,,,,,,
5440272,01:30:40.272,m,alright alright,0,,,,,,0,,,,,,,
5441224,01:30:41.224,m,gentle gentle,0,,,,,,0,,,,,,,
5442074,01:30:42.74,m,let me see your toes,1,toes,,,,,2,me,your,,,,,
5443537,01:30:43.537,m,I want to see who xxx,0,,,,,,1,i,,,,,,
5445483,01:30:45.483,m,where's your toes?,1,toes,,,,,1,your,,,,,,
5447514,01:30:47.514,m,oh we do William?,1,william,,,,,1,we,,,,,,
5448568,01:30:48.568,m,bye,0,,,,,,0,,,,,,,
5450926,01:30:50.926,m,xxx,0,,,,,,0,,,,,,,
5452614,01:30:52.614,m,okay bye,0,,,,,,0,,,,,,,
5457713,01:30:57.713,m,okay bye,0,,,,,,0,,,,,,,
5460944,01:31:00.944,m,whooh wow,0,,,,,,0,,,,,,,
5463970,01:31:03.970,m,where's William?,1,william,,,,,0,,,,,,,
5464718,01:31:04.718,m,oh no gonna find him,0,,,,,,1,him,,,,,,
5468798,01:31:08.798,m,come on I want to see your piggies,1,piggies,,,,,2,i,your,,,,,
5474171,01:31:14.171,m,what's all that about?,0,,,,,,1,that,,,,,,
5476874,01:31:16.874,m,xxx,0,,,,,,0,,,,,,,
5479692,01:31:19.692,m,wait I want to do your piggies,1,piggies,,,,,2,i,your,,,,,
5480834,01:31:20.834,m,can I do your piggies?,1,piggies,,,,,2,i,your,,,,,
5481990,01:31:21.990,m,don't,0,,,,,,0,,,,,,,
5484928,01:31:24.928,m,don't climb that please,0,,,,,,1,that,,,,,,
