Order,ID,Utterance,Feature
19,20,"CHI:        and her likes, you if you be nice to her and her might like you if, if you be nice to her.",F+I
19,20,CHI:                                                     ?ah?.,NA
19,20,CHI:        yes.,NA
19,20,"CHI:        they, could smell your hand and they could and they could hm maybe when I I wanna play with some more games.",F
19,20,CHI:        and they eat kitty feed.,F+L
19,20,CHI:        a pumpkin.,L
19,20,CHI:        um you could put that out for Halloween.,F
19,20,CHI:        me and my mommy carve pumpkins.,I+F+L
19,20,CHI:        yes.,NA
19,20,CHI:        can I say somethin in his ear?,NA
19,20,CHI:        you could eat (th)em up [= talking to Zorg].,F
19,20,CHI:        you could just carve (th)em out.,F
19,20,CHI:        this is a cupcake.,L
19,20,"CHI:        um it has, hm what is that?",NA
19,20,CHI:        I can't know where it is.,I
19,20,CHI:        um it's a judger.,L
19,20,CHI:        um judgers have things and they go like this &=mimes:hammering_table.,L+F
19,20,CHI:        mm mm-hm [= yes].,NA
19,20,CHI:        and he has glasses.,P
19,20,"CHI:        and he is the judger and, xxx &=yawns.",L
19,20,CHI:        um I can't see him like this.,I
19,20,CHI:        because his body looks his clothes look purple.,P
19,20,CHI:        yes.,NA
19,20,CHI:        um they race in a race car.,F
19,20,CHI:        yes.,NA
19,20,CHI:        I want to tell you about this butterfly.,L
19,20,CHI:        um he flies.,F
19,20,CHI:        and I saw a butterfly before.,I+L
19,20,CHI:        oh look at these long ones [= not clear what she's pointing to].,P
19,20,CHI:        yes.,NA
19,20,CHI:        I'm going to help him like he flies.,F
19,20,CHI:        that's all I could tell him.,NA
19,20,CHI:        I can tell him nothing else.,NA
19,20,"CHI:        oh, a ?skunk?!",L
19,20,CHI:        a stinky skunk!,P+L
19,20,CHI:        I don't know.,I
19,20,CHI:        I can't tell you all I know.,NA
19,20,CHI:        all I can tell you is it's a skunk.,L
19,20,CHI:        no.,NA
19,20,CHI:        um they stink.,P
19,20,CHI:        they stink.,NA
19,20,CHI:        oh pee ew they stink!,P
19,20,CHI:        this is a grandma.,L
19,20,"CHI:        um, her has a bracelet in her hair and her pants look this looks brown and.",P
19,20,CHI:        no.,NA
19,20,CHI:        a firefighter.,L
19,20,CHI:        um he saves people from the fire.,F+P
19,20,"CHI:        and oh, and he and, he squirts out the water.",P
19,20,CHI:        mm mm-hm [= yes].,NA
19,20,CHI:        they climb on ladders &=yawns.,F+P
19,20,CHI:        and they free people.,F
19,20,CHI:        I don't know.,I
19,20,CHI:        this is an ice cream cone.,L+P
19,20,CHI:        no.,NA
19,20,CHI:        no.,NA
19,20,CHI:        this is a ballerina.,L
19,20,CHI:        this is a ballerina.,L
19,20,CHI:        I'm a start to be a ballerina.,I+L
19,20,"CHI:        um her, &=shrugs I don't know.",I
19,20,CHI:        no.,NA
19,20,CHI:        but I can help you out on this one.,NA
19,20,CHI:        a cracker.,L
19,20,CHI:        um it's a soup cracker.,T
19,20,CHI:        and you could eat it and it's very crunchy.,F+P
19,20,CHI:        what's his name?,NA
19,20,CHI:        oh &=laughs I thought you call him Little Piggy.,NA
19,20,CHI:        yes.,NA
19,20,CHI:        um you could chew on it.,F
19,20,CHI:        and you could make a big mess.,F
19,20,CHI:        and that's all I know.,I
20,3,CHI:        ?whoa?!,NA
20,3,CHI:        ?that? scared me.,I
20,3,CHI:        <that's a ?crocodile> [?]?.,L
20,3,CHI:        yeah that scared me.,I
20,3,CHI:        it's a crocodile.,L
20,3,"CHI:        um it, um that is, um that crocodile green, it's green.",P+L
20,3,"CHI:        uh-huh [= yes], what do crocodiles do [= Zorg talking to CHI]?",F+L
20,3,CHI:        they're dangerous [= CHI talking to Zorg].,P
20,3,CHI:        when you see one don't touch it [= CHI talking to Zorg].,F
20,3,CHI:        okay [= Zorg talking to CHI].,NA
20,3,"CHI:        but, can I touch this one [= Zorg talking to CHI]?",I+F
20,3,CHI:        yeah cause it's just in a book [= CHI talking to Zorg].,P
20,3,CHI:        it stayed like that &=laughs [= Zorg talking to CHI]!,P
20,3,CHI:        hm [= CHI is talking to Zorg] what else do crocodiles do?,F+L
20,3,"CHI:        they but, I know about them.",I
20,3,"CHI:        look they have bones, everyone has bones inside them.",P
20,3,"CHI:        in fact you, animals have bones too.",T+P
20,3,"CHI:        it's just that the bones, the bones are stick together.",P+F
20,3,CHI:        sometimes they break.,P+F
20,3,CHI:        but they're stick together and stick together in your kind of shape.,F+P+I
20,3,CHI:        and my bones are sticked up in my kind of shape.,F+P+I
20,3,CHI:        <crocodiles are sticked up> [//] crocodiles' bones are sticked up in their kind of shape [= Zorg is talking to CHI]?,F+P+L
20,3,CHI:        yeah [= CHI is talking to Zorg]!,NA
20,3,CHI:        you got it!,NA
20,3,CHI:        hm let's see about this one.,NA
20,3,CHI:        what's this &=turns:page?,NA
20,3,CHI:        that's an orange.,L
20,3,"CHI:        you, you eat oranges.",F+L
20,3,CHI:        and oranges are orange.,P+L
20,3,CHI:        but you know why oranges are call- are called oranges?,F+L
20,3,CHI:        cause they're orange.,P
20,3,CHI:        mm-hm [= yes].,NA
20,3,"CHI:        mm, but those don't have bones.",P
20,3,CHI:        does fruit have bones [= Zorg talking to CHI]?,P+T
20,3,CHI:        no [= CHI talking to Zorg]!,P
20,3,"CHI:        you, you were wrong about that.",P
20,3,CHI:        oh [= Zorg talking to CHI].,NA
20,3,CHI:        hm why xxx you eat them?,F
20,3,CHI:        is that a wiggle bone [= Zorg talking to CHI]?,P
20,3,CHI:        nope [= to Zorg].,P
20,3,"CHI:        it's just part of a line that is that is just one bone it is not sticked up to another bone going in xxx and and- and stop right there, there.",P
20,3,CHI:        &=gasps.,NA
20,3,CHI:        whoa!,NA
20,3,CHI:        that's a lobster.,L
20,3,CHI:        lobsters don't touch them or they'll xxx to you and they'll and then they'll and then you gotta run.,F+L
20,3,CHI:        get inside your car so they and they won't reach you cause they got claws.,F+P+I
20,3,CHI:        see?,NA
20,3,CHI:        claws.,P
20,3,CHI:        hey look my mouth is claws [= Zorg talking] &=moves:Zorg's_mouth!,I+P+T
20,3,CHI:        hey look I'm a crab [= Zorg talking].,I+T
20,3,CHI:        &=moves:Zorg's_mouth boom boom boom boom boom boom.,NA
20,3,"CHI:        crabs can, but crabs are very dangerous.",I+T
20,3,CHI:        it's like the crocodile picture.,T
20,3,CHI:        maybe that was an alligator.,T
20,3,CHI:        maybe that was an alligator.,NA
20,3,CHI:        hm.,NA
20,3,CHI:        well that's all I know about lobsters.,I+L
20,3,CHI:        hm.,NA
20,3,CHI:        oh I can read this one is not.,NA
20,3,CHI:        whoa popcorn!,L
20,3,CHI:        let's see.,NA
20,3,"CHI:        popcorn it's, do you know why it's called popcorn?",I+L+F
20,3,CHI:        (be)cause (be)cause when you put it in the microwave you eat it when it's done.,F
20,3,CHI:        and it pops.,F
20,3,CHI:        and then it turns into popcorn.,F+L
20,3,CHI:        ?but but do you know what the brown things are??,P+I
20,3,CHI:        they're seeds that were inside the popcorn that haven't turned into popcorn.,P+F+L
20,3,CHI:        but you can't eat the seeds.,F
20,3,CHI:        you cannot eat the seeds.,NA
20,3,CHI:        okay.,NA
20,3,"CHI:        um, let's see hm, popcorn sometimes popcorn your mom when you tell your mom and when you, my dad my mom doesn't know how to make popcorn very well but my dad does.",I+F+L
20,3,CHI:        and sometimes when I tell him to put butter he always puts butter when I tell him to.,I+F
20,3,CHI:        cause it taste good with butter.,I+P
20,3,"CHI:        sometimes I, but sometimes when I tell him he doesn't.",I
20,3,CHI:        (be)cause he (be)cause (be)cause butter is too sweet for you.,I+P
20,3,"CHI:        um, that's all about popcorn I know.",I+L
20,3,CHI:        a witch.,L
20,3,"CHI:        witches have cats, and sin, cats, since cats can't be alone sometimes witches take their cats with them when they go outside and fly on their broomsticks.",F+P+L
20,3,CHI:        and they have a hat.,P
20,3,CHI:        but witches have green skin and they're monsters.,P+L+F
20,3,CHI:        that's all I know about it.,I
20,3,CHI:        that's a pilot.,L
20,3,CHI:        um pilots sometimes you don't know what the buttons are for but I know that airp- I know about this pilot.,F+I+L
20,3,CHI:        pilots can know what the buttons are for because they drive the airplane.,F+P+L
20,3,CHI:        that's all I know.,I
20,3,CHI:        an elephant.,L
20,3,CHI:        elephants have big horns but since they're for very big they're very dangerous just like the lobster and the crocodile.,P+I+T+L
20,3,CHI:        yeah.,NA
20,3,"CHI:        um, I, and do you know why I said that?",I+F
20,3,CHI:        (be)cause elephants sometimes they shoot water to your eyes and you can't see anymore.,F+L+I
20,3,CHI:        and sometimes they step on you.,F
20,3,that's all I know.,I
20,3,"CHI:        but sometimes they're not, they don't always hurt you sometimes they give you rides on their tail when you swing on them.",F+P+I
20,3,CHI:        sometimes they let you swing on their tail.,NA
20,3,CHI:        that's all I know.,NA
20,3,CHI:                     ?cereal?.,L
20,3,"CHI:        um cereal we eat it but, but um, um, uh cereal- cereal, you always have to put it in a bowl.",F+P+L
20,3,"CHI:        and, and you don't always have to eat it with milk.",F
20,3,CHI:        not always.,NA
20,3,"CHI:        and you gotta, and when you eat it with milk eat it with a spoon.",F
20,3,CHI:        when it's dry you can do it with your hands or a spoon.,F
20,3,CHI:        that's all I know.,I
20,3,CHI:        broccoli.,L
20,3,"CHI:        um, hm.",NA
20,3,"CHI:        let's see, hm.",NA
20,3,"CHI:        I know about hm, broccoli you eat it but I don't like broccoli.",F+I+L
20,3,CHI:        and &=fidgets +...,NA
20,3,CHI:        broccoli.,L
20,3,CHI:        um you eat it and I don't like broccoli.,F+I+L
20,3,CHI:        but other people like it.,I
20,3,CHI:        some people.,NA
20,3,CHI:        daddy doesn't like broccoli either.,I+L
20,3,CHI:        but but daddy he's big enough to touch the ceiling.,NA
20,3,CHI:        really is.,NA
20,3,"CHI:        but, there's something on the garage and it's a shelf and and it's a shelf.",NA
20,3,"CHI:        there's lots of shel- but this shelf has shel- shelves lots of shelves all the way up to the ceiling and daddy can reach and you can put things, in top of the shelf and daddy can reach the things that are on top of that shelf.",NA
20,3,CHI:        and ?it's? all the way up to the ceiling.,NA
20,3,"CHI:        um, um, bu- yeah, but maybe xxx when I was telling it to you he could hear it.",NA
20,3,CHI:        ?maybe? +...,NA
20,3,"CHI:        um, hm, that's all I know about broccoli actually.",I+L
20,3,CHI:        that's all I know about it.,NA
20,3,CHI:        but dad but dad is but dad actually is all about broccoli.,I+L
20,3,"CHI:        um, a girl that plays football.",L
20,3,"CHI:        girls that play football it's hard to throw it very far it's <just that> [?] every day you play football you get you yes get more muscles and muscles until you until you can throw it &=pretends:throw very far ? to your?, all the way to the person that is your team.",I+F+L
20,3,CHI:        or that is not your team.,F
20,3,CHI:        but that's all I know about it.,I
20,3,CHI:        okay let's try oh that's a teacher.,L
20,3,CHI:        teachers teach you things.,P+L+F
20,3,"CHI:        and teachers, teachers, teachers, teach you things at schools.",F+L
20,3,"CHI:        kindergarten- some teachers, some teacher- teachers live in kindergarten.",F+T+L
20,3,"CHI:        and, some of them, some of them um some teachers live in preschool.",F+T+L
20,3,CHI:        third grade.,F
20,3,CHI:        that's all I know.,I
20,3,"CHI:        okay, that's a horse.",L
20,3,CHI:        you ride on them.,F
20,3,CHI:        some horses you don't ride on them.,F+T+L
20,3,CHI:        (be)cause the horses that you ride on have seats on them.,F+P+T+L
20,3,"CHI:        and, but they have tails also.",P
20,3,"CHI:        you, I said that you can swing on the elephant's tail but not a horse (be)cause a horse is small.",I+F+T+L
20,3,CHI:        an elephant can step on a horse too.,T+F+L
20,3,"CHI:        um-hm [= yes], I know actually that's all I know.",I
20,3,CHI:                        ?penguin?!,L
20,3,CHI:        that's a penguin.,L
20,3,CHI:        but I know a guy in it's a guy that's it's a b- it's an evil person and and he's in a movie of Scooby_Doo_Meets_Batman_and_Robin.,I
20,3,"CHI:        and, and, and his name is Penguin.",I+L
20,3,CHI:        &=clears:throat and there's also an evil person that his that his name is Joker.,I
20,3,"CHI:        he, he makes the joke, but he's the one that's supposed to make the jokes.",I
20,3,CHI:        but I know this joke that he made in Scooby_Doo_Meets_Batman.,I
20,3,CHI:        um he said I know who Firstname is.,I
20,3,CHI:        that's Firstname's mother.,I
20,3,CHI:        &=laughs it was that was a that was a joke that was so silly.,I
20,3,CHI:        that's all I know about penguins.,I+L
20,3,CHI:        well no about penguins they're birds but they can't fly.,T+F+L
20,3,CHI:        they has do this &=flaps:arms so they stay floating under the water.,F
20,3,"CHI:        but, but floating under the water that's all about penguins.",F+L
20,3,CHI:        and that's all I know about penguins.,NA
20,3,CHI:        xxx.,NA
20,3,CHI:        that's a piece of cake.,P+L
20,3,CHI:        chocolate cake actually.,T+L
20,3,CHI:        chocolate cake you eat it.,T+F+L
20,3,CHI:        and I've got chocolate cake in my home.,T+I+L
20,3,CHI:        it's and it's in the freezer.,I+F
20,3,CHI:        but I also got vanilla cake.,I+T+L
20,3,CHI:        it's xxx it's xxx cold.,I+P
20,3,CHI:        but they but when we both them they were cold.,I+P
20,3,CHI:        um that's all I know.,I
20,3,CHI:        but that's it's not all about cake but that it's all I know.,I+L
20,3,CHI:        oh that's a clown oh &=waves:arms!,L
20,3,"CHI:        but mom, I mean, do you know this?",I
20,3,"CHI:        um my dad he told my mo- I hear him say to my mom that when I was afraid of monsters, he heard me say that so he told my mom this.",I
20,3,CHI:        when he was a boy he just woke up when he was sleeping and he saw a picture in his room and it was a picture of a clown.,I+L
20,3,"CHI:        it, it, it scared him.",I
20,3,CHI:        ?but? +...,NA
20,3,CHI:        that's all I know.,I
20,3,CHI:        oh ah no that's not all I know actually!,NA
20,3,CHI:        this is what I know.,NA
20,3,CHI:        and this is a cool trick that a clown can do.,I+F+L
20,3,CHI:        juggle &=pretends:juggle.,F
20,3,CHI:        but I don't know how to juggle.,I+F
20,3,CHI:        daddy can just do it with one ball.,I+F
20,3,CHI:        it's easy to do it with one ball.,I+F
20,3,CHI:        it's hard for me to do it with one ball.,I+F
20,3,CHI:        it's hard for me to do it with six balls too.,I+F
20,3,"CHI:        Arthur but, I know a cartoon and it's called Arthur and Arthur he can juggle just like a clown but he's not a clown.",I+T+F+L
20,3,CHI:        he can juggle six balls.,I+F
20,3,CHI:        but that's all I know about clowns.,NA
21,4,CHI:        a ca- A slice of cake.,P+L
21,4,CHI:        um.,NA
21,4,CHI:        &=shrugs I don't know.,I
21,4,CHI:        &=nods.,NA
21,4,"CHI:        um, &=exhales um like there's, um I think there's ice cream with the cake.",P+L
21,4,CHI:        and there and there's kind of icing on um.,P
21,4,CHI:        there's a kind of crust that is yummy.,P+I
21,4,CHI:        that's it for all I know.,I
21,4,CHI:        I don't know about this one.,I
21,4,CHI:        no about this one.,I
21,4,CHI:        a horsey.,L
21,4,CHI:        um they run fast.,F+P
21,4,CHI:        and some persons have to be careful.,F
21,4,CHI:        and um they have fur on their back and on their tail.,P
21,4,CHI:        and some babies ones are like this.,T
21,4,CHI:        and they have ears.,P
21,4,CHI:        they don't have xxx.,NA
21,4,CHI:        they have xxx.,NA
21,4,CHI:        and these things on them.,F
21,4,CHI:        when people are gonna ride them.,F
21,4,CHI:        &=exhales that's it I know.,I
21,4,CHI:        a lobster.,L
21,4,"CHI:        um lobsters like, lobsters do this.",F+L
21,4,CHI:        mm mm.,NA
21,4,CHI:        they do that.,F
21,4,CHI:        they're very small.,P+I
21,4,CHI:        and um like their whiskers tickle us.,P+F+I
21,4,CHI:        and their body is kind of like this is &=points:picture.,P
21,4,CHI:        like that.,NA
21,4,CHI:        and that's it I know.,I
21,4,CHI:        mm-hm [= yes].,NA
21,4,CHI:        orange.,L
21,4,CHI:        um well an orange is kind of like a thing you know I've had.,I+L
21,4,CHI:        that I have smelled before.,I+F
21,4,CHI:        yeah.,NA
21,4,CHI:        um do you know what um it's called again?,I
21,4,CHI:        and it's kind of like an orange.,T+L
21,4,CHI:        I don't know.,I
21,4,CHI:        mm-mm well an orange is is a kind of food.,T+L
21,4,CHI:        that you eat.,F
21,4,CHI:        and we had it at school.,I+F
21,4,CHI:        and some some people don't have it.,I+F
21,4,CHI:        and I think you haven't taste- tasted what I have.,F+I
21,4,CHI:        like it's kind of like an orange.,T+L
21,4,CHI:        I don't know what it's called.,T+I
21,4,CHI:        what's a ?torpedo??,NA
21,4,CHI:        a teacher.,L
21,4,CHI:        can ?you? +...,NA
21,4,CHI:        can you please tell me about the teacher?,L
21,4,CHI:        why can't you tell me some?,NA
21,4,CHI:        and I want to hear what you too.,NA
21,4,CHI:        I think you first.,NA
21,4,CHI:        a teacher.,L
21,4,CHI:        I don't know.,I
21,4,CHI:        I don't know either.,NA
21,4,CHI:        a clown.,L
21,4,CHI:        &=shrugs I don't know.,I
21,4,CHI:        but you tell me now.,NA
21,4,"CHI:        I don't know what the, I don't know what to tell you.",NA
21,4,CHI:        um.,NA
21,4,CHI:        &=shrugs I don't.,NA
21,4,CHI:        I know about these.,I
21,4,"CHI:        um well it's an elephant and it squirts water at you when they're, when they're near you.",F+L
21,4,CHI:        well that's it what I know.,I
21,4,CHI:        I did.,NA
21,4,"CHI:        well um that's an, This is an elephant and it s +...",L
21,4,"CHI:        and when they're, When you're by them then, it squirts water at you.",F
21,4,CHI:        a pumpkin pie.,L
21,4,CHI:        &=shrugs I dunno.,I
21,4,CHI:        um I don't know.,NA
21,4,CHI:        I don't know.,NA
21,4,CHI:        a pie.,L
21,4,CHI:        policeman.,L
21,4,CHI:        a policeman.,L
21,4,CHI:        &=shrugs you guess.,I
21,4,CHI:        I think it's your turn now.,NA
21,4,CHI:        &=nods ?mm-hm [= yes]?.,NA
21,4,CHI:        well it's after my ?turn?.,NA
21,4,CHI:        well it's after my turn.,NA
21,4,CHI:        that's popcorn.,L
21,4,CHI:        I think you know about popcorn.,I+L
21,4,CHI:        &=nods mm-hm [= yes].,NA
21,4,"CHI:        well um, popcorn is what you eat.",F+L
21,4,CHI:        and sometimes you can have popcorn at my house you know.,F+I+L
21,4,CHI:        and um that's a glass bowl that the popcorn is supposed to be in &=points:picture.,P+L
21,4,CHI:        a toad.,T
21,4,CHI:        no.,T
21,4,CHI:        actually it's an alligator.,L
21,4,CHI:        um &=turns:page.,NA
21,4,"CHI:        um that, um well the alligators try and bite you.",F+L
21,4,CHI:        like dog kind of do.,T+F
21,4,CHI:        and +...,NA
21,4,CHI:        broccoli what you eat on your plate.,F+L
21,4,"CHI:        &=exhales and um, I think you take water and milk with it on your plate.",F+T
21,4,"CHI:        &=laughs what if you, What if um um you ated um um only broccoli for dinner.",I+F+L
21,4,CHI:        I don't know.,I
21,4,CHI:        baseball player.,L
21,4,"CHI:        um it, it, it ha- it thr- it plays baseball.",P
21,4,"CHI:        um and, like, um it throws, it throws a football.",P
21,4,CHI:        and it ha- it's supposed to have these on [= football gear].,P
21,4,CHI:        and this.,NA
21,4,CHI:        and this on.,P
21,4,CHI:        and it ha- supposed to be here.,NA
21,4,CHI:        and this supposed to be +...,NA
21,4,CHI:        and um tell me if it's a boy or a girl.,T
21,4,CHI:        no you tell me.,NA
21,4,CHI:        I want you to tell me.,NA
21,4,CHI:        can you please tell me?,NA
21,4,CHI:        um it's a girl and I want to turn the page.,T
21,4,CHI:        &=laughs penguin.,L
21,4,CHI:        um well it it lives +...,F
21,4,CHI:        where does it live?,F
21,4,CHI:        I don't know.,I
21,4,"CHI:        in a ?chilly?, In a chilly world.",P+F
21,4,CHI:        I haven't seen a penguin before.,I+L
21,4,CHI:        that's it I don't know more.,NA
21,4,CHI:        that's about it.,NA
21,4,CHI:        I don't know about penguins [= to Zorg].,L
22,5,CHI:        race.,L
22,5,CHI:        um that's a race.,L
22,5,CHI:        um people xxx trying to race fast.,F+P+L
22,5,CHI:        swhoo.,P
22,5,CHI:        I don't know anything about this one.,I
22,5,CHI:        xxx.,NA
22,5,CHI:        <what that thing at right there> [?].,NA
22,5,CHI:        <what that thing at right there> [?].,NA
22,5,CHI:        ladybug.,T
22,5,CHI:        and they fly.,F
22,5,CHI:        fly fast.,F+I
22,5,CHI:        maybe that's not a ladybug.,T
22,5,CHI:        ?butterfly?.,L
22,5,CHI:        they fly.,F
22,5,CHI:        and what are those things for &=points:page?,F
22,5,CHI:        a dolphin.,L
22,5,CHI:        they swim in the [?] oceans.,P
22,5,CHI:        old lady <who's this old> [?] !,P+L
22,5,"CHI:        you know, I don't know about old ladies, like that.",I+L
22,5,"CHI:        well I don't know much about that, either.",NA
22,5,CHI:        a fireman!,L
22,5,CHI:        um they take out fire.,P
22,5,CHI:        and firemans <take out hot lava> [?].,F+L
22,5,CHI:        xxx.,NA
22,5,CHI:        ?pineapple?!,L
22,5,CHI:        Spongebob liveses in a pineapple.,I+F+L
22,5,CHI:        I don't like to eat pineapples.,I+F+L
22,5,"CHI:        they, hurt me.",I+F
22,5,CHI:        what is that?,NA
22,5,CHI:        I don't know.,I
22,5,CHI:        no.,NA
22,5,"CHI:        well people like those things but I like um, eggs with frosting.",I+T
22,5,CHI:        I I think that's a news guy.,L
22,5,CHI:        um I think he's from the news.,F
22,5,CHI:        you know I don't know much more about this guy.,I
22,5,CHI:        ice cream.,L
22,5,CHI:        I love ice cream!,I+L
22,5,CHI:        well ice cream is sweet and it has sugar.,P+L
22,5,CHI:        so that's why I like ice cream.,I+L
22,5,CHI:        and ice cream isn't healthy.,P+L
22,5,CHI:        yuck!,I
22,5,"CHI:        that's a, those, those things stink &=pinches:nose.",P
22,5,CHI:        yeah (be)cause they're skunks.,L
22,5,CHI:        well they really stink bad.,P
22,5,CHI:        well they stink bad.,P
22,5,CHI:        ew.,I
22,5,CHI:        yuck.,I
22,5,CHI:        xxx <fuzzy tails> [?].,P
22,5,CHI:        do these ones hunt for food?,F
22,5,CHI:        what food?,F
22,5,CHI:        um no.,I
22,5,CHI:        xxx.,NA
22,5,CHI:        pumpkin.,L
22,5,CHI:        I like pumpkins!,I+L
22,5,CHI:        hey do people eat pumpkins?,F+L
22,5,CHI:        I think no.,F
22,5,CHI:        (be)cause pumpkins are a way lot sugary.,P+L
22,5,CHI:        um you can't eat that that part &=points:picture.,F+P
22,5,"CHI:        that part's um um uh, it makes you hurt.",F+P
22,5,CHI:        it makes you hurt.,NA
22,5,CHI:        kitty.,L
22,5,CHI:        I love kitties you know.,I+L
22,5,CHI:        kitties.,L
22,5,CHI:        I love kitties you know.,I+L
22,5,CHI:        kitties are soft and furry.,P+L
22,5,CHI:        they like cat food.,F
22,5,CHI:        a parrot.,L
22,5,CHI:        I love parrot parrots the most.,I+L
22,5,CHI:                               ?yeah?.,NA
22,5,CHI:        parrots need to be on sticks.,P+L
22,5,CHI:        when they're hungry they come off of the sticks and eat.,F
22,5,CHI:        and they got beaks.,P
22,5,CHI:        you see &=points:picture?,NA
22,5,CHI:        and what's that on top it's head?,P
22,5,CHI:        I think hair.,P
22,5,CHI:        a ?cracker?.,L
22,5,CHI:        nothin(g).,NA
22,5,CHI:        well crackers are crunchy and they're squares.,P+L
22,5,CHI:        and they got little holes.,P
22,5,CHI:        and people love them the most.,I
22,5,CHI:        and crackers are just ah just just sugary.,P+L
23,6,CHI: what's this about?,NA
23,6,CHI: a person and a cane.,L
23,6,"CHI: ?does?, does does is um what's his name again?",NA
23,6,CHI: what's his name again?,NA
23,6,CHI: zorg does Zorg know anything about this?,NA
23,6,"CHI: this is a person, Zorg.",L
23,6,"CHI: and, persons, are humans.",T+L
23,6,CHI: I said persons are humans.,L
23,6,CHI: does Zorg know anything about this?,NA
23,6,CHI: a butterfly.,L
23,6,CHI: does Zorg know anything about this?,NA
23,6,CHI: what?,NA
23,6,CHI: what did you say?,NA
23,6,CHI: it's a butterfly.,L
23,6,CHI: and butter and and but and caterpillers turn into butterflies.,T+F+L
23,6,CHI: does Zorg know anything about this?,NA
23,6,CHI: zorg this is a butterfly.,L
23,6,CHI: caterpillers want to caterpillers turn into butterflies.,T+F+L
23,6,CHI: ?that's? +...,NA
23,6,CHI: is it a toucan?,L
23,6,CHI: zorg this is a toucan.,L
23,6,CHI: sometimes people can teach toucans to open up cans.,F+L
23,6,CHI: they're birds.,T
23,6,CHI: zorg this is a toucan and sometimes see people can teach them to open up cans.,F+L
23,6,CHI: I think xxx Zorg xxx.,NA
23,6,CHI: zorg this is a ballet girl.,L
23,6,CHI: she did ballet.,P
23,6,CHI: she wears tutus and and she picks and she and she has pretty she has pretty things when she does ballet.,P+I
23,6,CHI: zorg this is a ballet girl.,L
23,6,CHI: she does her tutus and she look pretty <when her> [?] hair done and when she does ballet.,P+I
23,6,CHI: &=gasps zorg might like this treat.,I+T
23,6,CHI: that's a cone [?].,P
23,6,CHI: (be)cause of that part &=points:picture.,P
23,6,CHI: zorg this is ice cream.,L
23,6,CHI: it's sweet and it's cold.,P
23,6,CHI: you get them from ice cream stores.,F+L
23,6,CHI: or you could get them from stores.,F
23,6,CHI: and their they have cones but sometimes you can get them out of bowls.,P+T
23,6,CHI: zorg this is a treat.,T
23,6,CHI: and and you could you could go to ice cream stores and you could buy them.,F+L
23,6,CHI: or you could go ice cream stores you could get them out of cups or you could or you could get cones.,P+F+T+L
23,6,CHI: what is that called?,NA
23,6,CHI: I don't know what's that called.,I
23,6,CHI: &=shakes:head_no.,NA
23,6,CHI: well this is a fruit.,T
23,6,"CHI: and, it's a pineapple?",L
23,6,CHI: and this is a pineapple.,L
23,6,CHI: and can you eat it?,F
23,6,CHI: hm &=shrugs.,I
23,6,"CHI: maybe in-maybe you could then make out a pineapple, pie.",F+T+L
23,6,"CHI: zorg this is a fruit, and +...",T
23,6,CHI: and maybe you could make pineapple pie.,F+T+L
23,6,CHI: this is a cat.,L
23,6,CHI: it goes meow meow.,P
23,6,CHI: and it has a tail.,P
23,6,CHI: and I saw a cat in my neighborhood where it didn't have a tail.,I+F+P+T+L
23,6,CHI: what?,NA
23,6,CHI: it has it has it has ears but not like us it's not down like this but up like this like Zorg.,P+T
23,6,CHI: zorg this is a cat.,L
23,6,CHI: it goes meow meow.,P
23,6,CHI: it has ears not like us but like you.,P+T
23,6,CHI: what's that?,NA
23,6,CHI: a ?police??,T
23,6,CHI: or is it a judge.,L
23,6,CHI: I think it's a judge.,L
23,6,CHI: judges tell the police what's supposed to happen to people who've been bad.,F+L
23,6,"CHI: well, if if they say if they say yes then they have to go to jail.",F
23,6,CHI: if they say no then they have-then they don't need to go to jail.,F
23,6,"CHI: the police have to tell them, what-the judge has to tell them what he's supposed to do with the people.",F+T+L
23,6,"CHI: zorg this is, a judge.",L
23,6,CHI: he tells polices with bad guys have to go in jail or they don't need to.,F
23,6,CHI: what is that?,NA
23,6,CHI: a cupcake?,L
23,6,CHI: a butter cupcake.,T+L
23,6,CHI: it looks like a cupcake so I think it's a cupcake.,P+L
23,6,"CHI: cupcakes, are, things that are like treats.",T+L
23,6,CHI: what you could have like what you bring one to school for your birthday.,F
23,6,CHI: zorg this is a treat.,T
23,6,CHI: when when it's your birthday you bring it to school.,F
23,6,CHI: xxx.,NA
23,6,CHI: a dolphin.,L
23,6,CHI: a dolphins go up and down up and down up and down.,F+L
23,6,CHI: and they squeaks [?] &=makes:squeeking_noise.,F+P
23,6,"CHI: they have, fins and a body like tail like like sharks and fishes.",P+T
23,6,CHI: this have this like sharks.,T
23,6,CHI: zorg this is a dolphin.,L
23,6,"CHI: it has, fins flappers and it goes squeek squeek and a tail like a like a shark and and a fish and it has this thing like a shark.",P+T
23,6,CHI: pumpkin.,L
23,6,CHI: pumpkins are like in pumpkin pie.,P+F+L
23,6,CHI: had it at my grandma's house my grandma Firstname.,I+F
23,6,CHI: I know I liked it.,I
23,6,"CHI: and, it's orange and has a stem.",P
23,6,CHI: like a ?apple?.,T
23,6,CHI: and it's and its xxx and it's sweet but you could have a pumpkin pie.,P+F+L
23,6,CHI: zorg this is a pumpkin.,L
23,6,CHI: you can make pumpkin pie out of this.,F+L
23,6,CHI: a fireman.,L
23,6,CHI: a fireman fights fires.,P+L
